StudentSK,CourseSK,AssessmentSK,score,weight,is_submitted,is_passed,is_late,days_late,is_banked
4204,3,25.0,100.0,1.0,1,1,1,2.0,0
4205,3,25.0,100.0,1.0,1,1,1,2.0,0
4208,3,25.0,100.0,1.0,1,1,1,2.0,0
4209,3,25.0,100.0,1.0,1,1,1,2.0,0
4210,3,25.0,100.0,1.0,1,1,1,2.0,0
4212,3,25.0,100.0,1.0,1,1,1,2.0,0
4214,3,25.0,80.0,1.0,1,1,1,2.0,0
4215,3,25.0,80.0,1.0,1,1,1,2.0,0
4217,3,25.0,80.0,1.0,1,1,1,2.0,0
4218,3,25.0,100.0,1.0,1,1,1,2.0,0
4220,3,25.0,60.0,1.0,1,1,1,2.0,0
4221,3,25.0,60.0,1.0,1,1,1,2.0,0
4222,3,25.0,100.0,1.0,1,1,1,2.0,0
4224,3,25.0,100.0,1.0,1,1,1,2.0,0
4225,3,25.0,100.0,1.0,1,1,1,2.0,0
4226,3,25.0,100.0,1.0,1,1,1,2.0,0
4227,3,25.0,100.0,1.0,1,1,1,2.0,0
4228,3,25.0,100.0,1.0,1,1,1,2.0,0
4229,3,25.0,100.0,1.0,1,1,1,2.0,0
4231,3,25.0,100.0,1.0,1,1,1,2.0,0
4232,3,25.0,80.0,1.0,1,1,1,2.0,0
4234,3,25.0,40.0,1.0,1,1,1,2.0,0
4235,3,25.0,100.0,1.0,1,1,1,2.0,0
4237,3,25.0,60.0,1.0,1,1,1,2.0,0
4239,3,25.0,100.0,1.0,1,1,1,2.0,0
4240,3,25.0,100.0,1.0,1,1,1,2.0,0
4241,3,25.0,80.0,1.0,1,1,1,2.0,0
4242,3,25.0,100.0,1.0,1,1,1,2.0,0
4243,3,25.0,80.0,1.0,1,1,1,2.0,0
4244,3,25.0,100.0,1.0,1,1,1,2.0,0
4245,3,25.0,80.0,1.0,1,1,1,2.0,0
4247,3,25.0,100.0,1.0,1,1,1,2.0,0
4249,3,25.0,100.0,1.0,1,1,1,2.0,0
4250,3,25.0,100.0,1.0,1,1,1,2.0,0
4251,3,25.0,100.0,1.0,1,1,1,2.0,0
4252,3,25.0,100.0,1.0,1,1,1,2.0,0
4253,3,25.0,100.0,1.0,1,1,1,2.0,0
4254,3,25.0,40.0,1.0,1,1,1,2.0,0
4255,3,25.0,100.0,1.0,1,1,1,2.0,0
4258,3,25.0,60.0,1.0,1,1,1,2.0,0
4259,3,25.0,80.0,1.0,1,1,1,2.0,0
4260,3,25.0,100.0,1.0,1,1,1,2.0,0
4263,3,25.0,80.0,1.0,1,1,1,2.0,0
4264,3,25.0,80.0,1.0,1,1,1,2.0,0
4265,3,25.0,80.0,1.0,1,1,1,2.0,0
4267,3,25.0,100.0,1.0,1,1,1,2.0,0
4268,3,25.0,100.0,1.0,1,1,1,2.0,0
4271,3,25.0,80.0,1.0,1,1,1,2.0,0
4272,3,25.0,80.0,1.0,1,1,1,2.0,0
4274,3,25.0,80.0,1.0,1,1,1,2.0,0
4275,3,25.0,100.0,1.0,1,1,1,2.0,0
4276,3,25.0,100.0,1.0,1,1,1,2.0,0
4277,3,25.0,100.0,1.0,1,1,1,2.0,0
4279,3,25.0,100.0,1.0,1,1,1,2.0,0
4280,3,25.0,80.0,1.0,1,1,1,2.0,0
4282,3,25.0,100.0,1.0,1,1,1,2.0,0
4284,3,25.0,100.0,1.0,1,1,1,2.0,0
4285,3,25.0,100.0,1.0,1,1,1,2.0,0
4286,3,25.0,100.0,1.0,1,1,1,2.0,0
4288,3,25.0,100.0,1.0,1,1,1,2.0,0
4289,3,25.0,80.0,1.0,1,1,1,2.0,0
4292,3,25.0,100.0,1.0,1,1,1,2.0,0
4293,3,25.0,100.0,1.0,1,1,1,2.0,0
4294,3,25.0,80.0,1.0,1,1,1,2.0,0
4297,3,25.0,40.0,1.0,1,1,1,2.0,0
4298,3,25.0,100.0,1.0,1,1,1,2.0,0
4299,3,25.0,80.0,1.0,1,1,1,2.0,0
4301,3,25.0,100.0,1.0,1,1,1,2.0,0
4307,3,25.0,80.0,1.0,1,1,1,2.0,0
4309,3,25.0,80.0,1.0,1,1,1,2.0,0
4310,3,25.0,80.0,1.0,1,1,1,2.0,0
4312,3,25.0,100.0,1.0,1,1,1,2.0,0
4313,3,25.0,100.0,1.0,1,1,1,2.0,0
4316,3,25.0,100.0,1.0,1,1,1,2.0,0
4317,3,25.0,100.0,1.0,1,1,1,2.0,0
4318,3,25.0,100.0,1.0,1,1,1,2.0,0
4319,3,25.0,80.0,1.0,1,1,1,2.0,0
4320,3,25.0,80.0,1.0,1,1,1,2.0,0
4321,3,25.0,100.0,1.0,1,1,1,2.0,0
4322,3,25.0,100.0,1.0,1,1,1,2.0,0
4323,3,25.0,100.0,1.0,1,1,1,2.0,0
4325,3,25.0,100.0,1.0,1,1,1,2.0,0
4327,3,25.0,100.0,1.0,1,1,1,2.0,0
4328,3,25.0,80.0,1.0,1,1,1,2.0,0
4329,3,25.0,100.0,1.0,1,1,1,2.0,0
4330,3,25.0,80.0,1.0,1,1,1,2.0,0
4331,3,25.0,100.0,1.0,1,1,1,2.0,0
4332,3,25.0,100.0,1.0,1,1,1,2.0,0
4335,3,25.0,100.0,1.0,1,1,1,2.0,0
4336,3,25.0,100.0,1.0,1,1,1,2.0,0
4339,3,25.0,100.0,1.0,1,1,1,2.0,0
4340,3,25.0,100.0,1.0,1,1,1,2.0,0
4341,3,25.0,80.0,1.0,1,1,1,2.0,0
4342,3,25.0,100.0,1.0,1,1,1,2.0,0
4343,3,25.0,100.0,1.0,1,1,1,2.0,0
4344,3,25.0,80.0,1.0,1,1,1,2.0,0
4345,3,25.0,100.0,1.0,1,1,1,2.0,0
4347,3,25.0,80.0,1.0,1,1,1,2.0,0
4348,3,25.0,100.0,1.0,1,1,1,2.0,0
4350,3,25.0,100.0,1.0,1,1,1,2.0,0
4351,3,25.0,100.0,1.0,1,1,1,2.0,0
4352,3,25.0,100.0,1.0,1,1,1,2.0,0
4353,3,25.0,80.0,1.0,1,1,1,2.0,0
4360,3,25.0,100.0,1.0,1,1,1,2.0,0
4361,3,25.0,100.0,1.0,1,1,1,2.0,0
4362,3,25.0,100.0,1.0,1,1,1,2.0,0
4363,3,25.0,100.0,1.0,1,1,1,2.0,0
4364,3,25.0,100.0,1.0,1,1,1,2.0,0
4366,3,25.0,100.0,1.0,1,1,1,2.0,0
4367,3,25.0,80.0,1.0,1,1,1,2.0,0
4368,3,25.0,100.0,1.0,1,1,1,2.0,0
4369,3,25.0,60.0,1.0,1,1,1,2.0,0
4372,3,25.0,100.0,1.0,1,1,1,2.0,0
4373,3,25.0,100.0,1.0,1,1,1,2.0,0
4375,3,25.0,60.0,1.0,1,1,1,2.0,0
4376,3,25.0,100.0,1.0,1,1,1,2.0,0
4377,3,25.0,100.0,1.0,1,1,1,2.0,0
4379,3,25.0,100.0,1.0,1,1,1,2.0,0
4380,3,25.0,100.0,1.0,1,1,1,2.0,0
4382,3,25.0,100.0,1.0,1,1,1,2.0,0
4383,3,25.0,100.0,1.0,1,1,1,2.0,0
4385,3,25.0,100.0,1.0,1,1,1,2.0,0
4386,3,25.0,80.0,1.0,1,1,1,2.0,0
4387,3,25.0,100.0,1.0,1,1,1,2.0,0
4388,3,25.0,100.0,1.0,1,1,1,2.0,0
4391,3,25.0,100.0,1.0,1,1,1,2.0,0
4393,3,25.0,100.0,1.0,1,1,1,2.0,0
4395,3,25.0,100.0,1.0,1,1,1,2.0,0
4398,3,25.0,40.0,1.0,1,1,1,2.0,0
4399,3,25.0,100.0,1.0,1,1,1,2.0,0
4401,3,25.0,80.0,1.0,1,1,1,2.0,0
4402,3,25.0,100.0,1.0,1,1,1,2.0,0
4403,3,25.0,100.0,1.0,1,1,1,2.0,0
4404,3,25.0,60.0,1.0,1,1,1,2.0,0
4405,3,25.0,100.0,1.0,1,1,1,2.0,0
4406,3,25.0,100.0,1.0,1,1,1,2.0,0
4407,3,25.0,100.0,1.0,1,1,1,2.0,0
4411,3,25.0,100.0,1.0,1,1,1,2.0,0
4413,3,25.0,100.0,1.0,1,1,1,2.0,0
4414,3,25.0,100.0,1.0,1,1,1,2.0,0
4415,3,25.0,100.0,1.0,1,1,1,2.0,0
4416,3,25.0,100.0,1.0,1,1,1,2.0,0
4418,3,25.0,100.0,1.0,1,1,1,2.0,0
4419,3,25.0,100.0,1.0,1,1,1,2.0,0
4420,3,25.0,100.0,1.0,1,1,1,2.0,0
4421,3,25.0,100.0,1.0,1,1,1,2.0,0
4423,3,25.0,100.0,1.0,1,1,1,2.0,0
4425,3,25.0,100.0,1.0,1,1,1,2.0,0
4426,3,25.0,80.0,1.0,1,1,1,2.0,0
4428,3,25.0,100.0,1.0,1,1,1,2.0,0
4429,3,25.0,100.0,1.0,1,1,1,2.0,0
4430,3,25.0,100.0,1.0,1,1,1,2.0,0
4432,3,25.0,100.0,1.0,1,1,1,2.0,0
4433,3,25.0,100.0,1.0,1,1,1,2.0,0
4434,3,25.0,100.0,1.0,1,1,1,2.0,0
4435,3,25.0,80.0,1.0,1,1,1,2.0,0
4436,3,25.0,100.0,1.0,1,1,1,2.0,0
4437,3,25.0,100.0,1.0,1,1,1,2.0,0
4439,3,25.0,80.0,1.0,1,1,1,2.0,0
4443,3,25.0,100.0,1.0,1,1,1,2.0,0
4444,3,25.0,100.0,1.0,1,1,1,2.0,0
4445,3,25.0,100.0,1.0,1,1,1,2.0,0
4448,3,25.0,100.0,1.0,1,1,1,2.0,0
4450,3,25.0,100.0,1.0,1,1,1,2.0,0
4451,3,25.0,100.0,1.0,1,1,1,2.0,0
4452,3,25.0,100.0,1.0,1,1,1,2.0,0
4453,3,25.0,100.0,1.0,1,1,1,2.0,0
4454,3,25.0,100.0,1.0,1,1,1,2.0,0
4456,3,25.0,100.0,1.0,1,1,1,2.0,0
4458,3,25.0,100.0,1.0,1,1,1,2.0,0
4459,3,25.0,100.0,1.0,1,1,1,2.0,0
4460,3,25.0,100.0,1.0,1,1,1,2.0,0
4461,3,25.0,100.0,1.0,1,1,1,2.0,0
4462,3,25.0,100.0,1.0,1,1,1,2.0,0
4463,3,25.0,100.0,1.0,1,1,1,2.0,0
4464,3,25.0,100.0,1.0,1,1,1,2.0,0
4465,3,25.0,100.0,1.0,1,1,1,2.0,0
4466,3,25.0,100.0,1.0,1,1,1,2.0,0
4467,3,25.0,100.0,1.0,1,1,1,2.0,0
4468,3,25.0,100.0,1.0,1,1,1,2.0,0
4469,3,25.0,100.0,1.0,1,1,1,2.0,0
4470,3,25.0,100.0,1.0,1,1,1,2.0,0
4471,3,25.0,100.0,1.0,1,1,1,2.0,0
4472,3,25.0,100.0,1.0,1,1,1,2.0,0
4474,3,25.0,100.0,1.0,1,1,1,2.0,0
4475,3,25.0,100.0,1.0,1,1,1,2.0,0
4476,3,25.0,100.0,1.0,1,1,1,2.0,0
4477,3,25.0,80.0,1.0,1,1,1,2.0,0
4478,3,25.0,100.0,1.0,1,1,1,2.0,0
4480,3,25.0,100.0,1.0,1,1,1,2.0,0
4481,3,25.0,100.0,1.0,1,1,1,2.0,0
4482,3,25.0,80.0,1.0,1,1,1,2.0,0
4483,3,25.0,100.0,1.0,1,1,1,2.0,0
4484,3,25.0,100.0,1.0,1,1,1,2.0,0
4485,3,25.0,80.0,1.0,1,1,1,2.0,0
4486,3,25.0,80.0,1.0,1,1,1,2.0,0
4487,3,25.0,100.0,1.0,1,1,1,2.0,0
4488,3,25.0,100.0,1.0,1,1,1,2.0,0
4489,3,25.0,100.0,1.0,1,1,1,2.0,0
4490,3,25.0,80.0,1.0,1,1,1,2.0,0
4491,3,25.0,80.0,1.0,1,1,1,2.0,0
4492,3,25.0,100.0,1.0,1,1,1,2.0,0
4495,3,25.0,100.0,1.0,1,1,1,2.0,0
4496,3,25.0,60.0,1.0,1,1,1,2.0,0
4497,3,25.0,100.0,1.0,1,1,1,2.0,0
4498,3,25.0,100.0,1.0,1,1,1,2.0,0
4499,3,25.0,80.0,1.0,1,1,1,2.0,0
4501,3,25.0,100.0,1.0,1,1,1,2.0,0
4502,3,25.0,60.0,1.0,1,1,1,2.0,0
4503,3,25.0,100.0,1.0,1,1,1,2.0,0
4505,3,25.0,100.0,1.0,1,1,1,2.0,0
4506,3,25.0,80.0,1.0,1,1,1,2.0,0
4507,3,25.0,100.0,1.0,1,1,1,2.0,0
4508,3,25.0,100.0,1.0,1,1,1,2.0,0
4510,3,25.0,100.0,1.0,1,1,1,2.0,0
4511,3,25.0,80.0,1.0,1,1,1,2.0,0
4512,3,25.0,100.0,1.0,1,1,1,2.0,0
4513,3,25.0,100.0,1.0,1,1,1,2.0,0
4514,3,25.0,60.0,1.0,1,1,1,2.0,0
2341,3,25.0,20.0,1.0,1,0,0,-55.0,1
4517,3,25.0,100.0,1.0,1,1,1,2.0,0
4518,3,25.0,100.0,1.0,1,1,1,2.0,0
4519,3,25.0,100.0,1.0,1,1,1,2.0,0
4520,3,25.0,80.0,1.0,1,1,1,2.0,0
4523,3,25.0,100.0,1.0,1,1,1,2.0,0
4524,3,25.0,100.0,1.0,1,1,1,2.0,0
4525,3,25.0,80.0,1.0,1,1,1,2.0,0
4526,3,25.0,80.0,1.0,1,1,0,-55.0,1
4528,3,25.0,100.0,1.0,1,1,0,-55.0,1
4529,3,25.0,80.0,1.0,1,1,1,2.0,0
4533,3,25.0,100.0,1.0,1,1,1,2.0,0
4534,3,25.0,80.0,1.0,1,1,1,2.0,0
4536,3,25.0,80.0,1.0,1,1,1,2.0,0
4537,3,25.0,100.0,1.0,1,1,1,2.0,0
4538,3,25.0,100.0,1.0,1,1,1,2.0,0
4539,3,25.0,100.0,1.0,1,1,1,2.0,0
4540,3,25.0,100.0,1.0,1,1,1,2.0,0
4541,3,25.0,100.0,1.0,1,1,1,2.0,0
4542,3,25.0,100.0,1.0,1,1,1,2.0,0
4543,3,25.0,100.0,1.0,1,1,1,2.0,0
4544,3,25.0,100.0,1.0,1,1,1,2.0,0
4545,3,25.0,100.0,1.0,1,1,1,2.0,0
4546,3,25.0,100.0,1.0,1,1,1,2.0,0
4547,3,25.0,100.0,1.0,1,1,1,2.0,0
4548,3,25.0,80.0,1.0,1,1,1,2.0,0
4549,3,25.0,100.0,1.0,1,1,1,2.0,0
4550,3,25.0,100.0,1.0,1,1,1,2.0,0
4552,3,25.0,100.0,1.0,1,1,1,2.0,0
4553,3,25.0,100.0,1.0,1,1,1,2.0,0
4556,3,25.0,100.0,1.0,1,1,1,2.0,0
4557,3,25.0,100.0,1.0,1,1,1,2.0,0
4559,3,25.0,100.0,1.0,1,1,1,2.0,0
4560,3,25.0,100.0,1.0,1,1,1,2.0,0
4561,3,25.0,100.0,1.0,1,1,1,2.0,0
4562,3,25.0,100.0,1.0,1,1,1,2.0,0
4563,3,25.0,80.0,1.0,1,1,1,2.0,0
4564,3,25.0,80.0,1.0,1,1,1,2.0,0
4565,3,25.0,100.0,1.0,1,1,1,2.0,0
4566,3,25.0,80.0,1.0,1,1,1,2.0,0
4569,3,25.0,100.0,1.0,1,1,1,2.0,0
4571,3,25.0,100.0,1.0,1,1,1,2.0,0
4572,3,25.0,100.0,1.0,1,1,1,2.0,0
4573,3,25.0,80.0,1.0,1,1,1,2.0,0
4575,3,25.0,100.0,1.0,1,1,1,2.0,0
4577,3,25.0,100.0,1.0,1,1,1,2.0,0
4579,3,25.0,100.0,1.0,1,1,1,2.0,0
4580,3,25.0,100.0,1.0,1,1,1,2.0,0
4581,3,25.0,100.0,1.0,1,1,1,2.0,0
4582,3,25.0,100.0,1.0,1,1,1,2.0,0
4584,3,25.0,100.0,1.0,1,1,1,2.0,0
4585,3,25.0,100.0,1.0,1,1,1,2.0,0
4586,3,25.0,100.0,1.0,1,1,1,2.0,0
4587,3,25.0,80.0,1.0,1,1,1,2.0,0
4589,3,25.0,100.0,1.0,1,1,1,2.0,0
4590,3,25.0,100.0,1.0,1,1,1,2.0,0
4592,3,25.0,100.0,1.0,1,1,1,2.0,0
4593,3,25.0,100.0,1.0,1,1,1,2.0,0
4594,3,25.0,100.0,1.0,1,1,1,2.0,0
4595,3,25.0,100.0,1.0,1,1,1,2.0,0
4596,3,25.0,100.0,1.0,1,1,1,2.0,0
4597,3,25.0,100.0,1.0,1,1,1,2.0,0
4598,3,25.0,60.0,1.0,1,1,1,2.0,0
4599,3,25.0,60.0,1.0,1,1,1,2.0,0
4600,3,25.0,100.0,1.0,1,1,1,2.0,0
4601,3,25.0,100.0,1.0,1,1,1,2.0,0
4602,3,25.0,80.0,1.0,1,1,1,2.0,0
4603,3,25.0,100.0,1.0,1,1,1,2.0,0
4604,3,25.0,100.0,1.0,1,1,1,2.0,0
4606,3,25.0,100.0,1.0,1,1,1,2.0,0
4607,3,25.0,100.0,1.0,1,1,1,2.0,0
4608,3,25.0,100.0,1.0,1,1,1,2.0,0
4609,3,25.0,100.0,1.0,1,1,1,2.0,0
4611,3,25.0,100.0,1.0,1,1,1,2.0,0
4612,3,25.0,100.0,1.0,1,1,1,2.0,0
4613,3,25.0,100.0,1.0,1,1,1,2.0,0
4620,3,25.0,80.0,1.0,1,1,1,2.0,0
2423,3,25.0,80.0,1.0,1,1,0,-55.0,1
4622,3,25.0,80.0,1.0,1,1,1,2.0,0
2429,3,25.0,80.0,1.0,1,1,1,2.0,0
4625,3,25.0,100.0,1.0,1,1,1,2.0,0
4626,3,25.0,100.0,1.0,1,1,1,2.0,0
4628,3,25.0,100.0,1.0,1,1,1,2.0,0
4629,3,25.0,100.0,1.0,1,1,1,2.0,0
4630,3,25.0,100.0,1.0,1,1,1,2.0,0
4632,3,25.0,100.0,1.0,1,1,1,2.0,0
4633,3,25.0,100.0,1.0,1,1,1,2.0,0
4636,3,25.0,100.0,1.0,1,1,1,2.0,0
4637,3,25.0,100.0,1.0,1,1,1,2.0,0
4639,3,25.0,60.0,1.0,1,1,1,2.0,0
4640,3,25.0,100.0,1.0,1,1,1,2.0,0
4641,3,25.0,80.0,1.0,1,1,1,2.0,0
4643,3,25.0,40.0,1.0,1,1,1,2.0,0
4644,3,25.0,100.0,1.0,1,1,1,2.0,0
4645,3,25.0,100.0,1.0,1,1,1,2.0,0
4646,3,25.0,100.0,1.0,1,1,1,2.0,0
4648,3,25.0,80.0,1.0,1,1,1,2.0,0
2451,3,25.0,80.0,1.0,1,1,0,-55.0,1
4649,3,25.0,100.0,1.0,1,1,1,2.0,0
4650,3,25.0,100.0,1.0,1,1,1,2.0,0
4651,3,25.0,100.0,1.0,1,1,1,2.0,0
4652,3,25.0,100.0,1.0,1,1,1,2.0,0
4654,3,25.0,100.0,1.0,1,1,1,2.0,0
4658,3,25.0,100.0,1.0,1,1,1,2.0,0
4659,3,25.0,100.0,1.0,1,1,1,2.0,0
4660,3,25.0,100.0,1.0,1,1,1,2.0,0
4667,3,25.0,100.0,1.0,1,1,1,2.0,0
4668,3,25.0,100.0,1.0,1,1,1,2.0,0
4670,3,25.0,100.0,1.0,1,1,1,2.0,0
4671,3,25.0,100.0,1.0,1,1,1,2.0,0
4481,3,26.0,100.0,1.0,1,1,1,6.0,0
4482,3,26.0,100.0,1.0,1,1,1,6.0,0
4483,3,26.0,100.0,1.0,1,1,1,6.0,0
4484,3,26.0,100.0,1.0,1,1,1,6.0,0
4485,3,26.0,40.0,1.0,1,1,1,6.0,0
4486,3,26.0,100.0,1.0,1,1,1,6.0,0
4487,3,26.0,100.0,1.0,1,1,1,6.0,0
4488,3,26.0,100.0,1.0,1,1,1,6.0,0
4489,3,26.0,100.0,1.0,1,1,1,6.0,0
4491,3,26.0,100.0,1.0,1,1,1,6.0,0
4492,3,26.0,100.0,1.0,1,1,1,6.0,0
4494,3,26.0,40.0,1.0,1,1,1,6.0,0
4495,3,26.0,100.0,1.0,1,1,1,6.0,0
4496,3,26.0,80.0,1.0,1,1,1,6.0,0
4497,3,26.0,100.0,1.0,1,1,1,6.0,0
4498,3,26.0,100.0,1.0,1,1,1,6.0,0
4499,3,26.0,100.0,1.0,1,1,1,6.0,0
4501,3,26.0,80.0,1.0,1,1,1,6.0,0
4503,3,26.0,100.0,1.0,1,1,1,6.0,0
4505,3,26.0,100.0,1.0,1,1,1,6.0,0
4506,3,26.0,80.0,1.0,1,1,1,6.0,0
4507,3,26.0,80.0,1.0,1,1,1,6.0,0
4508,3,26.0,100.0,1.0,1,1,1,6.0,0
4510,3,26.0,100.0,1.0,1,1,1,6.0,0
4511,3,26.0,100.0,1.0,1,1,1,6.0,0
4512,3,26.0,100.0,1.0,1,1,1,6.0,0
4513,3,26.0,100.0,1.0,1,1,1,6.0,0
4517,3,26.0,100.0,1.0,1,1,1,6.0,0
4518,3,26.0,80.0,1.0,1,1,1,6.0,0
4519,3,26.0,80.0,1.0,1,1,1,6.0,0
4520,3,26.0,100.0,1.0,1,1,1,6.0,0
4524,3,26.0,100.0,1.0,1,1,1,6.0,0
4525,3,26.0,100.0,1.0,1,1,1,6.0,0
4526,3,26.0,60.0,1.0,1,1,0,-97.0,1
4528,3,26.0,80.0,1.0,1,1,0,-97.0,1
4530,3,26.0,100.0,1.0,1,1,1,6.0,0
4533,3,26.0,100.0,1.0,1,1,1,6.0,0
4534,3,26.0,100.0,1.0,1,1,1,6.0,0
4536,3,26.0,100.0,1.0,1,1,1,6.0,0
4537,3,26.0,100.0,1.0,1,1,1,6.0,0
4538,3,26.0,40.0,1.0,1,1,1,6.0,0
4539,3,26.0,100.0,1.0,1,1,1,6.0,0
4540,3,26.0,100.0,1.0,1,1,1,6.0,0
4541,3,26.0,80.0,1.0,1,1,1,6.0,0
4542,3,26.0,80.0,1.0,1,1,1,6.0,0
4543,3,26.0,100.0,1.0,1,1,1,6.0,0
4545,3,26.0,80.0,1.0,1,1,1,6.0,0
4546,3,26.0,100.0,1.0,1,1,1,6.0,0
4547,3,26.0,100.0,1.0,1,1,1,6.0,0
4548,3,26.0,80.0,1.0,1,1,1,6.0,0
4549,3,26.0,100.0,1.0,1,1,1,6.0,0
4550,3,26.0,100.0,1.0,1,1,1,6.0,0
4552,3,26.0,100.0,1.0,1,1,1,6.0,0
4557,3,26.0,80.0,1.0,1,1,1,6.0,0
4559,3,26.0,100.0,1.0,1,1,1,6.0,0
4571,3,26.0,80.0,1.0,1,1,1,6.0,0
4572,3,26.0,80.0,1.0,1,1,1,6.0,0
4573,3,26.0,60.0,1.0,1,1,1,6.0,0
4575,3,26.0,100.0,1.0,1,1,1,6.0,0
4577,3,26.0,100.0,1.0,1,1,1,6.0,0
4579,3,26.0,80.0,1.0,1,1,1,6.0,0
4580,3,26.0,100.0,1.0,1,1,1,6.0,0
4581,3,26.0,100.0,1.0,1,1,1,6.0,0
4582,3,26.0,80.0,1.0,1,1,1,6.0,0
4584,3,26.0,80.0,1.0,1,1,1,6.0,0
4585,3,26.0,100.0,1.0,1,1,1,6.0,0
4587,3,26.0,80.0,1.0,1,1,1,6.0,0
4589,3,26.0,100.0,1.0,1,1,1,6.0,0
4590,3,26.0,100.0,1.0,1,1,1,6.0,0
4592,3,26.0,100.0,1.0,1,1,1,6.0,0
4593,3,26.0,80.0,1.0,1,1,1,6.0,0
4594,3,26.0,100.0,1.0,1,1,1,6.0,0
4595,3,26.0,100.0,1.0,1,1,1,6.0,0
4596,3,26.0,100.0,1.0,1,1,1,6.0,0
4598,3,26.0,80.0,1.0,1,1,1,6.0,0
4599,3,26.0,80.0,1.0,1,1,1,6.0,0
4600,3,26.0,80.0,1.0,1,1,1,6.0,0
4601,3,26.0,100.0,1.0,1,1,1,6.0,0
4602,3,26.0,80.0,1.0,1,1,1,6.0,0
4603,3,26.0,100.0,1.0,1,1,1,6.0,0
4604,3,26.0,100.0,1.0,1,1,1,6.0,0
4607,3,26.0,100.0,1.0,1,1,1,6.0,0
4608,3,26.0,100.0,1.0,1,1,1,6.0,0
4609,3,26.0,100.0,1.0,1,1,1,6.0,0
4611,3,26.0,100.0,1.0,1,1,1,6.0,0
4612,3,26.0,100.0,1.0,1,1,1,6.0,0
4613,3,26.0,100.0,1.0,1,1,1,6.0,0
4620,3,26.0,60.0,1.0,1,1,1,6.0,0
2423,3,26.0,100.0,1.0,1,1,0,-97.0,1
4622,3,26.0,80.0,1.0,1,1,1,6.0,0
2429,3,26.0,60.0,1.0,1,1,1,6.0,0
4625,3,26.0,100.0,1.0,1,1,1,6.0,0
4626,3,26.0,100.0,1.0,1,1,1,6.0,0
4628,3,26.0,100.0,1.0,1,1,1,6.0,0
4629,3,26.0,100.0,1.0,1,1,1,6.0,0
4632,3,26.0,80.0,1.0,1,1,1,6.0,0
4635,3,26.0,80.0,1.0,1,1,1,6.0,0
4636,3,26.0,80.0,1.0,1,1,1,6.0,0
4637,3,26.0,80.0,1.0,1,1,1,6.0,0
4639,3,26.0,40.0,1.0,1,1,1,6.0,0
4640,3,26.0,100.0,1.0,1,1,1,6.0,0
4641,3,26.0,60.0,1.0,1,1,1,6.0,0
4643,3,26.0,80.0,1.0,1,1,1,6.0,0
4644,3,26.0,80.0,1.0,1,1,1,6.0,0
4645,3,26.0,80.0,1.0,1,1,1,6.0,0
4646,3,26.0,100.0,1.0,1,1,1,6.0,0
4648,3,26.0,80.0,1.0,1,1,1,6.0,0
2451,3,26.0,100.0,1.0,1,1,0,-97.0,1
4649,3,26.0,80.0,1.0,1,1,1,6.0,0
4650,3,26.0,100.0,1.0,1,1,1,6.0,0
4651,3,26.0,100.0,1.0,1,1,1,6.0,0
4652,3,26.0,100.0,1.0,1,1,1,6.0,0
4658,3,26.0,100.0,1.0,1,1,1,6.0,0
4659,3,26.0,80.0,1.0,1,1,1,6.0,0
4660,3,26.0,80.0,1.0,1,1,1,6.0,0
4667,3,26.0,80.0,1.0,1,1,1,6.0,0
4668,3,26.0,80.0,1.0,1,1,1,6.0,0
4670,3,26.0,20.0,1.0,1,0,1,6.0,0
4671,3,26.0,100.0,1.0,1,1,1,6.0,0
2481,3,26.0,100.0,1.0,1,1,1,6.0,0
2485,3,26.0,100.0,1.0,1,1,1,6.0,0
2486,3,26.0,100.0,1.0,1,1,1,6.0,0
2487,3,26.0,100.0,1.0,1,1,1,6.0,0
2488,3,26.0,100.0,1.0,1,1,1,6.0,0
2489,3,26.0,100.0,1.0,1,1,1,6.0,0
2491,3,26.0,80.0,1.0,1,1,0,-97.0,1
2492,3,26.0,100.0,1.0,1,1,1,6.0,0
2493,3,26.0,80.0,1.0,1,1,1,6.0,0
2495,3,26.0,80.0,1.0,1,1,1,6.0,0
728,3,26.0,100.0,1.0,1,1,1,6.0,0
2500,3,26.0,80.0,1.0,1,1,1,6.0,0
2501,3,26.0,80.0,1.0,1,1,1,6.0,0
2504,3,26.0,60.0,1.0,1,1,1,6.0,0
2508,3,26.0,20.0,1.0,1,0,1,6.0,0
2511,3,26.0,80.0,1.0,1,1,1,6.0,0
2513,3,26.0,100.0,1.0,1,1,1,6.0,0
2515,3,26.0,100.0,1.0,1,1,1,6.0,0
2516,3,26.0,80.0,1.0,1,1,1,6.0,0
744,3,26.0,80.0,1.0,1,1,1,6.0,0
2517,3,26.0,80.0,1.0,1,1,1,6.0,0
2518,3,26.0,100.0,1.0,1,1,1,6.0,0
2519,3,26.0,100.0,1.0,1,1,1,6.0,0
2520,3,26.0,80.0,1.0,1,1,1,6.0,0
2521,3,26.0,80.0,1.0,1,1,1,6.0,0
2523,3,26.0,100.0,1.0,1,1,1,6.0,0
2524,3,26.0,100.0,1.0,1,1,1,6.0,0
2525,3,26.0,80.0,1.0,1,1,1,6.0,0
2526,3,26.0,100.0,1.0,1,1,1,6.0,0
2527,3,26.0,100.0,1.0,1,1,1,6.0,0
2528,3,26.0,80.0,1.0,1,1,1,6.0,0
2529,3,26.0,80.0,1.0,1,1,1,6.0,0
