UserSK,CourseSK,DeviceSK,EnrollmentDateSK,CompletionDateSK,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,EngagementScore,CourseCompletion
2146,5,2,233,,87.916214835961,4,3,99.74274027848745,18.929397406441407,0.45933207811680177,0
2147,2,2,94,,89.83236226479617,0,6,74.83767300257347,57.065038344280296,0.4991172390385968,0
2148,5,2,631,700.0,53.27778376732034,19,4,92.95370080449484,82.95508633912837,0.626021301656342,1
2149,5,1,198,224.0,29.505475315228683,16,5,77.51266720233434,38.78679887326973,0.5293029433051966,1
2150,1,1,329,396.0,23.96651351338515,2,5,70.97567675679818,3.9238689942554528,0.2773187049696411,1
2151,5,1,715,794.0,61.70386571356859,15,7,91.37438732664486,56.19885873388623,0.6877282178609,1
2152,4,1,45,66.0,53.83834547385598,14,7,87.26415641977175,55.46870883953902,0.6445750378639444,1
2153,2,2,528,558.0,55.10366967589042,18,3,54.14064817975397,98.91043856513652,0.5821702631248714,1
2154,1,2,48,75.0,56.51357640552629,11,4,55.24997309613212,23.98085055124639,0.503584943416293,1
2155,5,2,221,282.0,21.245929530586785,11,8,53.18910254130409,97.36211268066135,0.5181555761496127,1
2156,1,1,19,,35.76322536512439,1,2,81.87959724642585,30.40459948374088,0.20037773477881496,0
2157,4,1,719,795.0,71.49512723254512,10,5,88.88716772463461,96.05155783199793,0.5707006987247992,1
2158,3,1,588,,33.55447164123784,3,3,85.55480393332252,70.24083867366492,0.25960607569496247,0
2159,4,1,490,548.0,28.01879887211276,14,7,75.71241779607043,93.29084699335031,0.5576294963072167,1
2160,4,1,537,621.0,40.19816848558343,10,8,78.39610893218786,35.67678136453271,0.5653093497365935,1
2161,4,1,239,,60.22119397327146,5,6,55.46902459310567,31.446102284900977,0.4827365897433264,0
2162,2,2,650,,36.33197756575972,4,5,91.38726899733992,29.95462007689744,0.35229171858013,0
2163,5,1,209,287.0,18.926989528486164,13,3,77.86414196008629,60.368980334309306,0.3770148723570517,1
2164,2,1,312,,17.682949702459236,11,1,70.62195068580247,87.03433953781153,0.27282648741114573,0
2165,5,1,441,,17.57487182687887,0,3,71.85750120907755,54.03557414806197,0.15579612595823675,0
2166,4,2,449,,64.82696694365956,1,0,70.92196690317144,72.09877495247443,0.23158187905422944,0
2167,2,2,689,796.0,73.25752725162144,13,10,82.67751218739332,40.34084145899768,0.7933002091961713,1
2168,2,2,100,189.0,34.333861220855816,9,4,68.0601288891248,88.34113609073052,0.3955631163299864,1
2169,5,2,437,,95.34860142800385,10,6,66.01592867848797,28.31474065060357,0.6843586271214748,0
2170,4,2,573,654.0,98.8986955016168,18,5,83.22202305813154,25.22724513168335,0.7963129906141023,1
2171,1,1,421,466.0,97.84828088941794,15,10,72.61483419543606,48.83550975927384,0.9094410419046364,1
2172,4,2,427,,11.616344375182829,17,8,51.35670951810815,51.4405939850985,0.5857281126109831,0
2173,4,1,268,,80.31597882623716,15,1,62.45494748515566,53.17495216379528,0.5504052244572747,0
2174,5,1,183,236.0,77.78980889727731,17,4,95.24325757885288,77.7115254902913,0.6752306882121561,1
2175,3,1,50,,60.54563898723953,7,6,67.36655959156664,52.85685079627853,0.5171623026077038,0
2176,3,2,46,,25.68820301159332,7,0,50.91980463307665,88.76753681759013,0.19978429220530228,0
2177,2,1,77,,15.274756926709152,10,8,88.32677472911234,86.34531464494233,0.4813814811007737,0
2178,3,2,91,,40.56420976689964,4,0,86.86341068112117,7.3074722690596,0.19987846846433463,0
2179,4,1,400,,6.33593074898509,19,10,60.07889708168645,13.92471736742058,0.6679458507629971,0
2180,1,1,142,163.0,23.420004476062097,8,6,63.51361807806972,73.55769169571887,0.40881087350301976,1
2181,2,1,677,705.0,92.29777265973284,20,7,96.45047752667202,37.43119161837362,0.874084005101312,1
2182,3,1,582,,99.60311404366442,5,4,75.9519064844201,56.8758828353115,0.5486864881054135,0
2183,1,2,285,373.0,94.09973585395636,13,8,50.84008748869314,98.68782291201708,0.7968189084841836,1
2184,3,1,695,,48.62406162015551,11,0,56.40517161856957,63.19427891263428,0.34368554676294444,0
2185,3,1,458,498.0,5.003444290053473,15,5,78.18206755291845,65.04591030736049,0.4301274612063624,1
2186,1,2,89,103.0,87.81497425521385,6,6,61.50515896618614,79.0422353104785,0.5923233241245334,1
2187,1,2,452,480.0,11.594056587837668,4,0,99.6895133621844,54.122915296161146,0.10232347665960477,1
2188,3,1,558,,2.816517505689625,5,8,96.96112585240878,10.13991546471077,0.35609630283689625,0
2189,2,2,192,265.0,29.967047918770334,6,8,88.1478580006313,81.60882291456032,0.46419042387025594,1
2190,5,1,582,,47.4609966396407,0,10,71.15480943914858,43.29174850400299,0.48976658905804765,0
2191,3,2,180,,89.31908955341706,0,10,66.40750305247178,79.61390745622717,0.6307208286136873,0
2192,4,2,285,,27.855590061834494,15,8,51.24166186429883,22.237198779252036,0.6070794852375757,0
2193,1,2,232,285.0,24.081583058190567,7,1,85.10628621400167,95.70623306500424,0.22770711037705316,1
2194,4,2,167,224.0,95.86686605101782,18,8,86.83835470337975,91.81783777986902,0.8861025141543579,1
2195,1,2,119,,34.7790051668232,4,2,56.17046749916427,25.913848721911272,0.24706319117637365,0
2196,4,1,395,,64.88921670181017,15,10,69.02187571367519,42.17090849064403,0.7984536675252182,0
2197,5,1,138,,19.410359181755048,18,8,94.42888679183386,34.00651911606587,0.6286405029959238,0
2198,3,1,165,,85.9708422197575,1,3,91.10729758586209,62.000672861534845,0.40278142006691775,0
2199,1,2,625,,12.501896726177204,9,5,55.760933894092815,38.74037840695285,0.3553784823672404,0
2200,2,1,238,326.0,58.48135628775302,13,5,81.23359072568043,36.68819129241139,0.5768774730579264,1
2201,3,2,579,,91.54702899700396,5,0,87.30969537931534,25.637947836913032,0.38822617759100986,0
2202,5,1,633,719.0,58.46139841223456,8,5,87.72456235917511,98.63803462400598,0.49347734962052003,1
2203,1,2,359,,34.079504775741164,3,3,89.03730756326982,18.519477457251764,0.2613740885465722,0
2204,3,2,536,,69.30912843907632,11,1,97.79144746439762,3.009904861318935,0.44667408194855485,0
2205,4,2,128,216.0,89.85337467572704,9,5,81.64319434228548,6.058577525273079,0.615854246882905,1
2206,4,2,416,,54.25438009552069,11,1,68.79215056263813,17.48826452440124,0.39597825572353823,0
2207,5,2,537,572.0,87.45218131247559,18,5,50.046193789172094,86.02628931775573,0.7577676439253089,1
2208,3,1,659,,30.10633547090036,1,6,65.24289375730386,32.22144546310911,0.31466054841538654,0
2209,1,2,729,,87.48395527021368,1,3,83.6568975500728,95.00457939359576,0.4078767238550789,0
2210,2,2,157,202.0,59.34383284982508,12,7,85.27420561766385,63.00737056293579,0.6297812200402015,1
2211,1,2,202,,11.788191301087664,6,8,86.28277789934867,57.122701523798256,0.4029743786047744,0
2212,2,2,28,93.0,98.5999856006828,6,5,67.67232811497597,99.12696131422608,0.5953081056295687,1
2213,3,2,296,,8.879226589832204,15,5,88.92184604174366,14.003501003024844,0.4431788906604912,0
2214,2,2,605,,3.285462574625248,17,4,57.08631658831989,56.88692036811799,0.424342442989615,0
2215,2,1,315,,11.489635223060722,4,9,60.10984425463648,77.7222184069655,0.4019688449490994,0
2216,3,2,11,36.0,60.11791974383159,17,9,85.90783479618652,9.199402988185412,0.782386820916913,1
2217,1,2,620,630.0,95.46890439016576,13,6,75.58820027877857,58.41682809486871,0.7347634890465469,1
2218,3,1,566,636.0,81.11884517277188,19,9,84.39634044892065,80.90313072396111,0.8864391548407579,1
2219,5,2,156,184.0,92.30085611403425,10,4,62.88464149400929,87.43779051321302,0.6074295550734047,1
2220,2,1,429,,10.197071734917818,20,9,89.10558105651953,75.04101738471725,0.6642815599334598,0
2221,4,2,211,257.0,55.41260780949746,1,8,84.01486270824336,71.35249407759726,0.4665436743150699,1
2222,2,1,483,,2.251617538601831,6,5,58.08672147249561,55.98866486899141,0.27086162450123713,0
2223,5,1,395,402.0,24.70701317391221,8,8,99.8991043563938,84.5289648051317,0.4798107864923118,1
2224,2,1,585,599.0,71.80844849478068,9,9,50.084488715114695,94.47516429014485,0.6884212031348721,1
2225,4,1,713,,7.73301296328963,16,1,90.17569712749494,9.166641568531396,0.3226536786856367,0
2226,1,1,698,,4.84849600465224,18,3,59.166652344796375,91.05996994047712,0.4129394335417445,0
2227,2,2,357,,60.687972331043866,6,1,71.93301527784425,41.16980617362219,0.3343100169711291,0
2228,4,1,321,364.0,31.06837440552768,12,9,94.56634799745568,88.14988979035911,0.6012315648254783,1
2229,5,1,232,,51.79387286348037,11,5,56.120290595273445,54.48119202902253,0.5210246674152101,0
2230,4,1,425,449.0,86.07666225052931,9,5,98.50907066514478,35.11492532075905,0.6031364283953151,1
2231,5,2,704,,58.9408266754748,12,8,61.56735738980856,38.91581276292817,0.6617571245600214,0
2232,5,1,492,558.0,97.27893373381453,12,7,96.09980475828272,78.62896224242424,0.75752505463352,1
2233,4,2,87,116.0,46.07754623105161,8,5,81.78313855896738,96.77153721238092,0.4517755819226039,1
2234,2,1,57,127.0,27.467126503726483,6,8,62.847991539578246,66.39313898486672,0.45577211100702497,1
2235,3,2,592,673.0,78.8254293325101,18,5,74.08064183545173,76.37157975313548,0.7287176519040303,1
2236,3,2,269,,23.762591191010497,1,9,70.09553272003119,81.85217136282506,0.39329742729986755,0
2237,2,2,680,,4.308381475800887,16,0,96.93653832516102,82.32999077257439,0.27778846845782845,0
2238,3,1,219,301.0,48.39151788422777,1,10,57.75065958826518,89.25709747969589,0.5095666384742424,1
2239,2,1,448,457.0,89.20854208978221,6,6,62.28736469692683,74.08912408179333,0.5970160676471638,1
2240,1,1,583,,20.73306203610681,12,1,62.249635224453975,3.579098191066621,0.29976411356173355,0
2241,2,2,452,,54.02753363187596,11,2,56.0731760646716,73.21239373829575,0.42854736591362097,0
2242,1,1,321,,73.44583340872957,5,1,71.05347415045142,82.50186725207193,0.36060465048655455,0
2243,4,1,42,108.0,25.21701113117434,13,9,77.15065523845338,89.37042961656017,0.5981940860941165,1
2244,4,2,305,331.0,20.322286888960612,6,1,79.56782329423913,71.34881644373749,0.19838135659591186,1
2245,2,2,167,238.0,70.53721811150226,15,8,76.47455968426854,51.1519883747264,0.7508069225369836,1
2246,4,1,452,,75.02988718893798,5,2,57.486145113837246,3.685465208499017,0.39927184229037066,0
2247,4,2,635,701.0,36.95573041299407,14,9,93.85756690159243,0.6855223276326372,0.6543899966032442,1
2248,4,1,84,,74.47789990299212,20,0,65.4508480867947,72.53481059591788,0.5807458131932773,0
2249,3,2,433,482.0,72.34578099627836,11,6,81.95512524942427,17.56539341303467,0.6235647999136429,1
2250,1,2,191,,5.611414266567618,6,8,81.02777137558162,44.34436988370871,0.3821745081568075,0
2251,5,2,636,,68.2523498660418,12,0,52.8425928802653,83.15235222221979,0.426449036355107,0
2252,3,1,385,,9.037590917992686,17,5,50.01954279234916,13.842682261763883,0.4770453382754673,0
2253,5,2,633,692.0,47.38940063313876,10,9,89.09260947660732,98.80197205852998,0.6228583277806541,1
2254,4,2,628,,75.00988896935692,9,0,68.61710003095816,62.46930867581012,0.39920483299420084,0
2255,2,1,401,454.0,57.14914570342583,3,9,87.19071585029539,98.34977466992284,0.5390575125174857,1
2256,1,2,140,222.0,43.85225957277142,3,10,73.84283449425028,75.02592061386751,0.5276141660000851,1
2257,3,1,459,494.0,82.09162529159109,20,4,88.21549294256025,58.17744219175476,0.7397165080832763,1
2258,5,2,198,,19.530682289860536,4,8,76.1503471211667,86.60611816636423,0.39571351608732064,0
2259,5,1,184,207.0,69.05160135588575,16,9,88.3183303741692,36.09425379696943,0.795803793961453,1
2260,1,2,603,,36.9879312795574,1,9,61.07351055694558,33.18545353909603,0.4378328474606916,0
2261,3,2,499,,99.21712651585318,16,3,57.86373093680156,29.775181570572077,0.6973861184077004,0
2262,5,2,462,494.0,66.05476506706606,10,8,70.21004119968138,96.56258521330643,0.6523796545435361,1
2263,2,1,441,,15.679971251695678,19,5,74.39809131091413,6.225978056286907,0.5327462623729359,0
2264,2,2,377,,23.9035226068149,15,0,53.4130699762632,32.272392754167136,0.327107170760407,0
2265,2,1,646,728.0,89.31536075826844,9,0,79.89187500640422,74.04044529120519,0.4473775221237391,1
2266,4,1,725,,56.313617413042685,18,10,67.62269930182975,8.438713865739544,0.8195756786631128,0
2267,3,2,388,,87.5699944324098,5,7,80.12507145163836,36.54230441052607,0.6081647881451523,0
2268,4,2,723,,35.89506871797425,3,0,82.83288937777857,35.56092739272248,0.16748887483279118,0
2269,3,2,258,,63.967995158056695,5,7,85.33637098703065,28.527991492306416,0.5286866841961241,0
2270,3,2,266,,94.1556129964366,13,0,94.91474861773692,46.3121358596266,0.5303430708791322,0
2271,3,2,349,,42.71264184449379,1,0,78.15998450228733,71.80317221732379,0.15711341523625172,0
2272,3,1,495,522.0,55.78585158274661,15,5,94.13059621008934,6.465232962154744,0.6011337136290685,1
2273,5,1,403,,32.97489460301699,15,2,65.10820708242746,69.3926682787252,0.4243203900129405,0
2274,2,1,504,552.0,93.14185365999433,15,4,78.98709114642844,98.21331800466176,0.6935944729468715,1
2275,1,2,270,346.0,51.96197003346885,7,7,99.74783105632264,38.39856393789586,0.521590389707614,1
2276,2,2,29,,38.17436358005129,1,10,67.70303091515187,18.46358162732201,0.4751610763686205,0
2277,3,2,511,520.0,96.75410747401855,7,1,82.22537522048681,65.16435092896225,0.47242682172946254,1
2278,1,2,668,,8.203475247723084,3,6,56.74108446719565,1.9195062564071,0.27423734464310173,0
2279,5,1,245,328.0,49.80625048134865,18,6,55.69190419441563,73.73393157520229,0.6643305695347542,1
2280,4,2,653,,7.612910648955027,14,4,60.70434339586871,39.90574939548696,0.3889150757720277,0
2281,2,1,16,,94.12301852981808,1,5,76.59114128240147,6.233741000264459,0.49689931127357506,0
2282,5,2,450,,56.92006792895787,7,7,53.06909727334322,53.95043989142319,0.5382864422473382,0
2283,4,1,676,,80.69675163022815,20,2,84.06162973253386,5.748125541272353,0.6683533672723544,0
2284,5,1,630,697.0,72.91769445263425,16,9,78.97641021284213,34.661946486734486,0.808822595692961,1
2285,5,2,19,46.0,28.21467016745169,8,7,87.99481644104554,63.39670482444848,0.4582895793760751,1
2286,5,1,526,567.0,20.56713033084192,19,7,99.44530165997968,45.53694785366438,0.6158694333502793,1
2287,3,1,649,,85.48617762015722,2,8,50.30802541513373,63.74853137156331,0.584480928821463,0
2288,4,2,690,731.0,76.02339115731948,2,6,58.82152684695581,43.22871049442034,0.48594964836128324,1
2289,5,2,649,662.0,3.095217584221788,10,4,87.64154519868187,99.51111581207132,0.3070357227756451,1
2290,2,1,325,,6.937947946960128,1,9,61.51627670979489,17.133795658308003,0.3366416021253877,0
2291,1,2,489,,25.401313048096885,1,9,50.79996806734511,82.1400788476733,0.3988157100769789,0
2292,2,2,12,,62.63678585970631,11,5,68.55287647886553,17.418675952858965,0.5575374287371188,0
2293,1,2,726,,8.472313527978866,15,5,76.51172454064269,53.74332554283513,0.4418086390028979,0
2294,5,1,707,,59.57521323875689,10,10,66.66400935250907,10.896414170211,0.697226210876502,0
2295,3,2,76,113.0,42.378984815066175,8,8,83.91698143606538,41.05272535347196,0.5393199315758869,1
2296,5,2,511,,19.746726703394412,3,6,91.94854657091614,31.382088054197787,0.3131084474017795,0
2297,5,1,277,292.0,61.35985005935343,16,1,99.88540340009534,77.46781034227442,0.5032383521971725,1
2298,1,2,406,419.0,39.100769986812296,10,7,56.77042787491124,77.69416245531396,0.5282809360123719,1
2299,4,1,445,511.0,20.386679836660612,20,8,95.015967565898,54.50334911627996,0.6652613620998219,1
2300,3,1,610,,70.06584746043376,0,1,97.20261760539653,26.889514770096863,0.26588986436588835,0
2301,3,1,485,,66.4826430066267,19,5,58.24533980901545,1.8305199092172877,0.7038207539739206,0
2302,2,2,222,,98.65183499126032,5,6,72.95606704852761,2.0494788720483825,0.6121491215441613,0
2303,3,1,68,,8.709136366330267,11,3,95.8216720282542,86.04431350336935,0.3092737902279074,0
2304,3,2,219,,72.76636191581952,16,0,66.34360748131442,62.079922815350784,0.5083159937876278,0
2305,5,2,122,149.0,24.909116458750063,19,4,86.48325488085607,46.259533228487456,0.5304917720161989,1
2306,4,2,516,556.0,71.28337426999038,11,4,79.95829376614934,91.53688472898078,0.5533212185653898,1
2307,3,1,693,,15.814035429383743,20,9,62.661636760904,49.18969202402877,0.6831962975875611,0
2308,1,1,440,,69.56873089908497,3,7,83.48439599861234,36.75173153745192,0.5142136086693007,0
2309,1,1,594,,25.973030551661868,13,8,59.25011485540325,43.40020987599076,0.5674069293217117,0
2310,1,2,427,497.0,88.13056005343407,19,1,88.64497914694407,87.95827318772463,0.6433866208457754,1
2311,4,2,363,,93.10476653617371,4,4,55.104638044647714,64.32722693315884,0.5101371679452762,0
2312,1,2,245,,98.51835065559,0,10,67.64755311357204,15.955024484784442,0.6616987055991865,0
2313,1,1,557,,92.30010849733117,5,8,81.04679558629218,16.567789982090588,0.657426120870328,0
2314,4,2,544,573.0,1.3475742401544113,16,9,99.49529068120044,60.21118706837605,0.5678151544261948,1
2315,2,1,154,,69.86838135617467,14,5,54.111442638883474,43.00081129032911,0.6318890775713709,0
2316,2,1,237,,39.64726815864843,1,0,69.66306195331867,5.939662899762199,0.14679098086896608,0
2317,2,1,81,164.0,75.07564181190911,20,6,89.85325948008602,22.334978000933404,0.7827566678456055,1
2318,5,2,679,719.0,40.0827563603966,12,0,72.48097942144187,77.79089834312092,0.33158987400963646,1
2319,2,2,348,,65.96657105047186,0,2,57.60916565982857,60.43165413596198,0.28541883392080186,0
2320,2,1,558,631.0,38.14887211719456,13,4,70.34812292031482,33.86142774691335,0.47507623561143647,1
2321,2,2,231,313.0,40.20641028393227,13,7,92.607504180608,34.7270780498289,0.5820038534217415,1
2322,4,1,39,88.0,73.33722214131063,19,7,80.72613263900145,58.8590125044273,0.793569076230518,1
2323,2,1,194,215.0,23.75277813746107,8,8,75.95187884371536,2.6445601848432365,0.4765974658520862,1
2324,5,1,712,797.0,78.79424605360947,18,0,82.8553486741855,85.45277932182888,0.5619476443474039,1
2325,4,1,719,798.0,77.64485867971815,16,7,68.85565099117213,84.15757055795541,0.7580749950327667,1
2326,2,2,38,,18.951259754327005,20,2,62.2052815148132,72.35714677939623,0.4604296840007705,0
2327,4,1,265,285.0,69.58803099106095,12,7,60.48838981538927,68.30824700903476,0.6642778504010166,1
2328,3,1,245,,58.95216685630468,5,9,88.61784616009152,24.513206837455304,0.5784622285035436,0
2329,3,1,233,,29.577963964870584,14,2,64.3692513128288,65.28731574573901,0.39621487715343573,0
2330,5,2,327,,29.056371762488787,1,2,56.01464812002639,97.59134228945322,0.17779286806456088,0
2331,1,1,45,,32.50937806582856,7,0,51.34553156010266,8.847931864856374,0.2227541285193018,0
2332,2,1,661,,60.01766810795695,7,0,60.25676255268614,9.3984288443691,0.31538639708326316,0
2333,4,1,108,115.0,47.51040549407029,7,7,51.0012195234815,99.46140608000046,0.5066000532922331,1
2334,3,1,136,,19.62928995923888,8,1,70.73318754734412,82.71308697588567,0.22938090392139995,0
2335,4,1,160,,75.34191095815551,19,4,64.63949073889557,15.970549981864668,0.7003207274818197,0
2336,4,2,552,,58.59733521299331,13,8,57.88379667202692,23.038961052147645,0.677267024095786,0
2337,2,1,234,289.0,44.59482561543198,8,6,76.41853496654187,99.2946849759872,0.48011562256492074,1
2338,1,2,189,262.0,98.22566048492745,16,9,93.22205629460817,17.488432496582607,0.8940454249826294,1
2339,3,2,304,372.0,20.267306178131957,20,6,76.91085853065825,50.96707524007738,0.5981933795351936,1
