ResourceSK,id_site,code_module,code_presentation,activity_type,week_from,week_to,resource_full_id,activity_category
1850,937762,CCC,2014J,resource,,,CCC_2014J_937762,Content
1851,909089,CCC,2014J,quiz,,,CCC_2014J_909089,Assessment
1852,909248,CCC,2014J,subpage,,,CCC_2014J_909248,Content
1853,909290,CCC,2014J,resource,,,CCC_2014J_909290,Content
1854,909319,CCC,2014J,resource,,,CCC_2014J_909319,Content
1855,909052,CCC,2014J,oucontent,,,CCC_2014J_909052,Other
1856,937759,CCC,2014J,resource,,,CCC_2014J_937759,Content
1857,909086,CCC,2014J,quiz,,,CCC_2014J_909086,Assessment
1858,1049562,CCC,2014J,oucontent,,,CCC_2014J_1049562,Other
1859,909245,CCC,2014J,subpage,,,CCC_2014J_909245,Content
1860,909287,CCC,2014J,resource,,,CCC_2014J_909287,Content
1861,909316,CCC,2014J,resource,,,CCC_2014J_909316,Content
1862,909049,CCC,2014J,oucontent,,,CCC_2014J_909049,Other
1863,937756,CCC,2014J,resource,,,CCC_2014J_937756,Content
1864,909082,CCC,2014J,oucontent,,,CCC_2014J_909082,Other
1865,1042376,CCC,2014J,resource,,,CCC_2014J_1042376,Content
1866,909242,CCC,2014J,subpage,,,CCC_2014J_909242,Content
1867,909284,CCC,2014J,resource,,,CCC_2014J_909284,Content
1868,909313,CCC,2014J,resource,,,CCC_2014J_909313,Content
1869,909044,CCC,2014J,oucontent,,,CCC_2014J_909044,Other
1870,937753,CCC,2014J,resource,,,CCC_2014J_937753,Content
1871,909079,CCC,2014J,oucontent,,,CCC_2014J_909079,Other
1872,1042373,CCC,2014J,resource,,,CCC_2014J_1042373,Content
1873,909238,CCC,2014J,subpage,,,CCC_2014J_909238,Content
1874,909281,CCC,2014J,resource,,,CCC_2014J_909281,Content
1875,909310,CCC,2014J,resource,,,CCC_2014J_909310,Content
1876,909041,CCC,2014J,oucontent,,,CCC_2014J_909041,Other
1877,909347,CCC,2014J,url,,,CCC_2014J_909347,Content
1878,909076,CCC,2014J,oucontent,,,CCC_2014J_909076,Other
1879,1011842,CCC,2014J,url,,,CCC_2014J_1011842,Content
1880,909235,CCC,2014J,subpage,,,CCC_2014J_909235,Content
1881,909274,CCC,2014J,resource,,,CCC_2014J_909274,Content
1882,909307,CCC,2014J,resource,,,CCC_2014J_909307,Content
1883,909038,CCC,2014J,oucontent,,,CCC_2014J_909038,Other
1884,909344,CCC,2014J,url,,,CCC_2014J_909344,Content
1885,909073,CCC,2014J,oucontent,,,CCC_2014J_909073,Other
1886,1011839,CCC,2014J,url,,,CCC_2014J_1011839,Content
1887,909232,CCC,2014J,subpage,,,CCC_2014J_909232,Content
1888,909271,CCC,2014J,resource,,,CCC_2014J_909271,Content
1889,909304,CCC,2014J,resource,,,CCC_2014J_909304,Content
1890,909035,CCC,2014J,oucontent,,,CCC_2014J_909035,Other
1891,909341,CCC,2014J,url,,,CCC_2014J_909341,Content
1892,909069,CCC,2014J,oucontent,,,CCC_2014J_909069,Other
1893,1010405,CCC,2014J,resource,,,CCC_2014J_1010405,Content
1894,909229,CCC,2014J,subpage,,,CCC_2014J_909229,Content
1895,909268,CCC,2014J,resource,,,CCC_2014J_909268,Content
1896,909032,CCC,2014J,oucontent,,,CCC_2014J_909032,Other
1897,909335,CCC,2014J,url,,,CCC_2014J_909335,Content
1898,909066,CCC,2014J,oucontent,5.0,7.0,CCC_2014J_909066,Other
1899,957615,CCC,2014J,resource,,,CCC_2014J_957615,Content
1900,909100,CCC,2014J,quiz,,,CCC_2014J_909100,Assessment
1901,909265,CCC,2014J,resource,,,CCC_2014J_909265,Content
1902,909301,CCC,2014J,resource,,,CCC_2014J_909301,Content
1903,909022,CCC,2014J,forumng,,,CCC_2014J_909022,Discussion
1904,909332,CCC,2014J,oucollaborate,,,CCC_2014J_909332,Other
1905,909063,CCC,2014J,oucontent,,,CCC_2014J_909063,Other
1906,957608,CCC,2014J,oucontent,,,CCC_2014J_957608,Other
1907,909097,CCC,2014J,quiz,,,CCC_2014J_909097,Assessment
1908,909260,CCC,2014J,resource,,,CCC_2014J_909260,Content
1909,909298,CCC,2014J,resource,,,CCC_2014J_909298,Content
1910,909018,CCC,2014J,forumng,,,CCC_2014J_909018,Discussion
1911,909327,CCC,2014J,resource,,,CCC_2014J_909327,Content
1912,909060,CCC,2014J,oucontent,1.0,2.0,CCC_2014J_909060,Other
1913,947016,CCC,2014J,resource,,,CCC_2014J_947016,Content
1914,909094,CCC,2014J,quiz,,,CCC_2014J_909094,Assessment
1915,909253,CCC,2014J,subpage,,,CCC_2014J_909253,Content
1916,909295,CCC,2014J,resource,,,CCC_2014J_909295,Content
1917,909014,CCC,2014J,forumng,,,CCC_2014J_909014,Discussion
1918,909324,CCC,2014J,resource,,,CCC_2014J_909324,Content
1919,909057,CCC,2014J,oucontent,,,CCC_2014J_909057,Other
1920,937764,CCC,2014J,resource,,,CCC_2014J_937764,Content
1921,909091,CCC,2014J,quiz,,,CCC_2014J_909091,Assessment
1922,909250,CCC,2014J,subpage,,,CCC_2014J_909250,Content
1923,909292,CCC,2014J,resource,,,CCC_2014J_909292,Content
1924,909321,CCC,2014J,resource,,,CCC_2014J_909321,Content
1925,909054,CCC,2014J,oucontent,,,CCC_2014J_909054,Other
1926,937761,CCC,2014J,resource,,,CCC_2014J_937761,Content
1927,909088,CCC,2014J,quiz,,,CCC_2014J_909088,Assessment
1928,1072253,CCC,2014J,oucollaborate,,,CCC_2014J_1072253,Other
1929,909247,CCC,2014J,subpage,,,CCC_2014J_909247,Content
1930,909289,CCC,2014J,resource,,,CCC_2014J_909289,Content
1931,909318,CCC,2014J,resource,,,CCC_2014J_909318,Content
1932,909051,CCC,2014J,oucontent,,,CCC_2014J_909051,Other
1933,937758,CCC,2014J,resource,,,CCC_2014J_937758,Content
1934,909085,CCC,2014J,quiz,,,CCC_2014J_909085,Assessment
1935,1046866,CCC,2014J,resource,,,CCC_2014J_1046866,Content
1936,909244,CCC,2014J,subpage,,,CCC_2014J_909244,Content
1937,909286,CCC,2014J,resource,,,CCC_2014J_909286,Content
1938,909315,CCC,2014J,resource,,,CCC_2014J_909315,Content
1939,909048,CCC,2014J,oucontent,,,CCC_2014J_909048,Other
1940,937755,CCC,2014J,resource,,,CCC_2014J_937755,Content
1941,909081,CCC,2014J,oucontent,,,CCC_2014J_909081,Other
1942,1042375,CCC,2014J,resource,,,CCC_2014J_1042375,Content
1943,909241,CCC,2014J,subpage,,,CCC_2014J_909241,Content
1944,909283,CCC,2014J,resource,,,CCC_2014J_909283,Content
1945,909312,CCC,2014J,resource,,,CCC_2014J_909312,Content
1946,909043,CCC,2014J,oucontent,,,CCC_2014J_909043,Other
1947,937752,CCC,2014J,subpage,,,CCC_2014J_937752,Content
1948,909078,CCC,2014J,oucontent,,,CCC_2014J_909078,Other
1949,1019025,CCC,2014J,forumng,,,CCC_2014J_1019025,Discussion
1950,909237,CCC,2014J,subpage,,,CCC_2014J_909237,Content
1951,909280,CCC,2014J,resource,,,CCC_2014J_909280,Content
1952,909309,CCC,2014J,resource,,,CCC_2014J_909309,Content
1953,909040,CCC,2014J,oucontent,,,CCC_2014J_909040,Other
1954,909346,CCC,2014J,url,,,CCC_2014J_909346,Content
1955,909075,CCC,2014J,oucontent,,,CCC_2014J_909075,Other
1956,1011841,CCC,2014J,url,,,CCC_2014J_1011841,Content
1957,909234,CCC,2014J,subpage,,,CCC_2014J_909234,Content
1958,909273,CCC,2014J,resource,,,CCC_2014J_909273,Content
1959,909306,CCC,2014J,resource,,,CCC_2014J_909306,Content
1960,909037,CCC,2014J,oucontent,,,CCC_2014J_909037,Other
1961,909343,CCC,2014J,url,,,CCC_2014J_909343,Content
1962,909071,CCC,2014J,oucontent,1.0,2.0,CCC_2014J_909071,Other
1963,1011838,CCC,2014J,subpage,,,CCC_2014J_1011838,Content
1964,909231,CCC,2014J,subpage,,,CCC_2014J_909231,Content
1965,909270,CCC,2014J,resource,,,CCC_2014J_909270,Content
1966,909303,CCC,2014J,resource,,,CCC_2014J_909303,Content
1967,909034,CCC,2014J,oucontent,,,CCC_2014J_909034,Other
1968,909339,CCC,2014J,url,,,CCC_2014J_909339,Content
1969,909068,CCC,2014J,oucontent,8.0,9.0,CCC_2014J_909068,Other
1970,1002902,CCC,2014J,url,,,CCC_2014J_1002902,Content
1971,909102,CCC,2014J,page,,,CCC_2014J_909102,Content
1972,909267,CCC,2014J,resource,,,CCC_2014J_909267,Content
1973,909031,CCC,2014J,oucontent,,,CCC_2014J_909031,Other
1974,909334,CCC,2014J,url,,,CCC_2014J_909334,Content
1975,909065,CCC,2014J,oucontent,,,CCC_2014J_909065,Other
1976,957610,CCC,2014J,oucontent,,,CCC_2014J_957610,Other
1977,909099,CCC,2014J,quiz,,,CCC_2014J_909099,Assessment
1978,909262,CCC,2014J,resource,,,CCC_2014J_909262,Content
1979,909300,CCC,2014J,resource,,,CCC_2014J_909300,Content
1980,909020,CCC,2014J,forumng,,,CCC_2014J_909020,Discussion
1981,909330,CCC,2014J,resource,,,CCC_2014J_909330,Content
1982,909062,CCC,2014J,oucontent,,,CCC_2014J_909062,Other
1983,957607,CCC,2014J,oucontent,,,CCC_2014J_957607,Other
1984,909096,CCC,2014J,quiz,,,CCC_2014J_909096,Assessment
1985,909256,CCC,2014J,subpage,,,CCC_2014J_909256,Content
1986,909297,CCC,2014J,resource,,,CCC_2014J_909297,Content
1987,547823,DDD,2013B,url,,,DDD_2013B_547823,Content
1988,547679,DDD,2013B,resource,,,DDD_2013B_547679,Content
1989,547855,DDD,2013B,subpage,,,DDD_2013B_547855,Content
1990,547539,DDD,2013B,oucontent,,,DDD_2013B_547539,Other
1991,547713,DDD,2013B,resource,,,DDD_2013B_547713,Content
1992,547720,DDD,2013B,resource,,,DDD_2013B_547720,Content
1993,547888,DDD,2013B,subpage,,,DDD_2013B_547888,Content
1994,547577,DDD,2013B,resource,,,DDD_2013B_547577,Content
1995,547757,DDD,2013B,url,,,DDD_2013B_547757,Content
1996,547920,DDD,2013B,subpage,,,DDD_2013B_547920,Content
1997,547609,DDD,2013B,resource,,,DDD_2013B_547609,Content
1998,547789,DDD,2013B,url,,,DDD_2013B_547789,Content
1999,547952,DDD,2013B,subpage,,,DDD_2013B_547952,Content
2000,547642,DDD,2013B,resource,,,DDD_2013B_547642,Content
2001,547820,DDD,2013B,url,,,DDD_2013B_547820,Content
2002,547675,DDD,2013B,resource,,,DDD_2013B_547675,Content
2003,547852,DDD,2013B,subpage,,,DDD_2013B_547852,Content
2004,547309,DDD,2013B,externalquiz,,,DDD_2013B_547309,Assessment
2005,547710,DDD,2013B,resource,,,DDD_2013B_547710,Content
2006,547885,DDD,2013B,subpage,,,DDD_2013B_547885,Content
2007,547574,DDD,2013B,resource,,,DDD_2013B_547574,Content
2008,547752,DDD,2013B,resource,,,DDD_2013B_547752,Content
2009,547917,DDD,2013B,subpage,,,DDD_2013B_547917,Content
2010,547606,DDD,2013B,resource,,,DDD_2013B_547606,Content
2011,547786,DDD,2013B,url,,,DDD_2013B_547786,Content
2012,547949,DDD,2013B,subpage,,,DDD_2013B_547949,Content
2013,547639,DDD,2013B,resource,,,DDD_2013B_547639,Content
2014,547817,DDD,2013B,url,,,DDD_2013B_547817,Content
2015,547671,DDD,2013B,resource,,,DDD_2013B_547671,Content
2016,547849,DDD,2013B,url,,,DDD_2013B_547849,Content
2017,547306,DDD,2013B,externalquiz,,,DDD_2013B_547306,Assessment
2018,547707,DDD,2013B,resource,,,DDD_2013B_547707,Content
2019,547882,DDD,2013B,subpage,,,DDD_2013B_547882,Content
2020,547571,DDD,2013B,resource,,,DDD_2013B_547571,Content
2021,547748,DDD,2013B,resource,,,DDD_2013B_547748,Content
2022,547914,DDD,2013B,subpage,,,DDD_2013B_547914,Content
2023,547603,DDD,2013B,resource,,,DDD_2013B_547603,Content
2024,547783,DDD,2013B,url,,,DDD_2013B_547783,Content
2025,547946,DDD,2013B,subpage,,,DDD_2013B_547946,Content
2026,547636,DDD,2013B,resource,,,DDD_2013B_547636,Content
2027,547814,DDD,2013B,url,,,DDD_2013B_547814,Content
2028,547668,DDD,2013B,resource,,,DDD_2013B_547668,Content
2029,547846,DDD,2013B,url,,,DDD_2013B_547846,Content
2030,547303,DDD,2013B,homepage,,,DDD_2013B_547303,Content
2031,547704,DDD,2013B,resource,,,DDD_2013B_547704,Content
2032,547879,DDD,2013B,subpage,,,DDD_2013B_547879,Content
2033,547568,DDD,2013B,resource,,,DDD_2013B_547568,Content
2034,547745,DDD,2013B,resource,,,DDD_2013B_547745,Content
2035,547911,DDD,2013B,subpage,,,DDD_2013B_547911,Content
2036,547600,DDD,2013B,resource,,,DDD_2013B_547600,Content
2037,547780,DDD,2013B,url,,,DDD_2013B_547780,Content
2038,547943,DDD,2013B,subpage,,,DDD_2013B_547943,Content
2039,547633,DDD,2013B,resource,,,DDD_2013B_547633,Content
2040,547810,DDD,2013B,url,,,DDD_2013B_547810,Content
2041,547665,DDD,2013B,resource,,,DDD_2013B_547665,Content
2042,547843,DDD,2013B,url,,,DDD_2013B_547843,Content
2043,547277,DDD,2013B,forumng,,,DDD_2013B_547277,Discussion
2044,547701,DDD,2013B,resource,,,DDD_2013B_547701,Content
2045,547876,DDD,2013B,subpage,,,DDD_2013B_547876,Content
2046,547565,DDD,2013B,resource,,,DDD_2013B_547565,Content
2047,547742,DDD,2013B,resource,,,DDD_2013B_547742,Content
2048,547908,DDD,2013B,subpage,,,DDD_2013B_547908,Content
2049,547597,DDD,2013B,resource,,,DDD_2013B_547597,Content
2050,547777,DDD,2013B,url,,,DDD_2013B_547777,Content
2051,547940,DDD,2013B,subpage,,,DDD_2013B_547940,Content
2052,547630,DDD,2013B,resource,,,DDD_2013B_547630,Content
2053,547662,DDD,2013B,resource,,,DDD_2013B_547662,Content
2054,547840,DDD,2013B,url,,,DDD_2013B_547840,Content
2055,547274,DDD,2013B,forumng,,,DDD_2013B_547274,Discussion
2056,547698,DDD,2013B,resource,,,DDD_2013B_547698,Content
2057,547873,DDD,2013B,subpage,,,DDD_2013B_547873,Content
2058,547562,DDD,2013B,resource,,,DDD_2013B_547562,Content
2059,547739,DDD,2013B,resource,,,DDD_2013B_547739,Content
2060,547905,DDD,2013B,subpage,,,DDD_2013B_547905,Content
2061,547594,DDD,2013B,resource,,,DDD_2013B_547594,Content
2062,547774,DDD,2013B,url,,,DDD_2013B_547774,Content
2063,547937,DDD,2013B,subpage,,,DDD_2013B_547937,Content
2064,547627,DDD,2013B,resource,,,DDD_2013B_547627,Content
2065,547807,DDD,2013B,url,,,DDD_2013B_547807,Content
2066,547659,DDD,2013B,resource,,,DDD_2013B_547659,Content
2067,547837,DDD,2013B,url,,,DDD_2013B_547837,Content
2068,547271,DDD,2013B,forumng,,,DDD_2013B_547271,Discussion
2069,547694,DDD,2013B,resource,,,DDD_2013B_547694,Content
2070,547869,DDD,2013B,subpage,,,DDD_2013B_547869,Content
2071,547559,DDD,2013B,ouwiki,,,DDD_2013B_547559,Other
2072,547735,DDD,2013B,resource,,,DDD_2013B_547735,Content
2073,547902,DDD,2013B,subpage,,,DDD_2013B_547902,Content
2074,547591,DDD,2013B,resource,,,DDD_2013B_547591,Content
2075,547771,DDD,2013B,url,,,DDD_2013B_547771,Content
2076,547934,DDD,2013B,subpage,,,DDD_2013B_547934,Content
2077,547623,DDD,2013B,resource,,,DDD_2013B_547623,Content
2078,547804,DDD,2013B,url,,,DDD_2013B_547804,Content
2079,547967,DDD,2013B,ouelluminate,,,DDD_2013B_547967,Other
2080,547655,DDD,2013B,resource,,,DDD_2013B_547655,Content
2081,547834,DDD,2013B,url,,,DDD_2013B_547834,Content
2082,547267,DDD,2013B,glossary,,,DDD_2013B_547267,Other
2083,547690,DDD,2013B,resource,,,DDD_2013B_547690,Content
2084,547866,DDD,2013B,subpage,,,DDD_2013B_547866,Content
2085,547556,DDD,2013B,ouwiki,,,DDD_2013B_547556,Other
2086,547732,DDD,2013B,resource,,,DDD_2013B_547732,Content
2087,547899,DDD,2013B,subpage,,,DDD_2013B_547899,Content
2088,547588,DDD,2013B,resource,,,DDD_2013B_547588,Content
2089,547768,DDD,2013B,url,,,DDD_2013B_547768,Content
2090,547931,DDD,2013B,subpage,,,DDD_2013B_547931,Content
2091,547620,DDD,2013B,resource,,,DDD_2013B_547620,Content
2092,547801,DDD,2013B,url,,,DDD_2013B_547801,Content
2093,547963,DDD,2013B,subpage,,,DDD_2013B_547963,Content
2094,547650,DDD,2013B,resource,,,DDD_2013B_547650,Content
2095,547831,DDD,2013B,url,,,DDD_2013B_547831,Content
2096,547687,DDD,2013B,resource,,,DDD_2013B_547687,Content
2097,547863,DDD,2013B,subpage,,,DDD_2013B_547863,Content
2098,547552,DDD,2013B,ouwiki,,,DDD_2013B_547552,Other
2099,547729,DDD,2013B,resource,,,DDD_2013B_547729,Content
2100,547896,DDD,2013B,subpage,,,DDD_2013B_547896,Content
2101,547585,DDD,2013B,resource,,,DDD_2013B_547585,Content
2102,547765,DDD,2013B,url,,,DDD_2013B_547765,Content
2103,547928,DDD,2013B,subpage,,,DDD_2013B_547928,Content
2104,547617,DDD,2013B,resource,,,DDD_2013B_547617,Content
2105,547798,DDD,2013B,url,,,DDD_2013B_547798,Content
2106,547960,DDD,2013B,subpage,,,DDD_2013B_547960,Content
2107,547647,DDD,2013B,resource,,,DDD_2013B_547647,Content
2108,547828,DDD,2013B,url,,,DDD_2013B_547828,Content
2109,547684,DDD,2013B,resource,,,DDD_2013B_547684,Content
2110,547860,DDD,2013B,subpage,,,DDD_2013B_547860,Content
2111,547548,DDD,2013B,oucontent,,,DDD_2013B_547548,Other
2112,547719,DDD,2013B,resource,,,DDD_2013B_547719,Content
2113,547725,DDD,2013B,resource,,,DDD_2013B_547725,Content
2114,547893,DDD,2013B,subpage,,,DDD_2013B_547893,Content
2115,547582,DDD,2013B,resource,,,DDD_2013B_547582,Content
2116,547762,DDD,2013B,url,,,DDD_2013B_547762,Content
2117,547925,DDD,2013B,subpage,,,DDD_2013B_547925,Content
2118,547614,DDD,2013B,resource,,,DDD_2013B_547614,Content
2119,547794,DDD,2013B,url,,,DDD_2013B_547794,Content
2120,547957,DDD,2013B,subpage,,,DDD_2013B_547957,Content
2121,547644,DDD,2013B,resource,,,DDD_2013B_547644,Content
2122,547825,DDD,2013B,url,,,DDD_2013B_547825,Content
2123,547681,DDD,2013B,resource,,,DDD_2013B_547681,Content
2124,547857,DDD,2013B,subpage,,,DDD_2013B_547857,Content
2125,547545,DDD,2013B,oucontent,,,DDD_2013B_547545,Other
2126,547716,DDD,2013B,resource,,,DDD_2013B_547716,Content
2127,547722,DDD,2013B,resource,,,DDD_2013B_547722,Content
2128,547890,DDD,2013B,subpage,,,DDD_2013B_547890,Content
2129,547579,DDD,2013B,resource,,,DDD_2013B_547579,Content
2130,547759,DDD,2013B,url,,,DDD_2013B_547759,Content
2131,547922,DDD,2013B,subpage,,,DDD_2013B_547922,Content
2132,547611,DDD,2013B,resource,,,DDD_2013B_547611,Content
2133,547791,DDD,2013B,url,,,DDD_2013B_547791,Content
2134,547954,DDD,2013B,subpage,,,DDD_2013B_547954,Content
2135,547822,DDD,2013B,url,,,DDD_2013B_547822,Content
2136,547678,DDD,2013B,resource,,,DDD_2013B_547678,Content
2137,547854,DDD,2013B,subpage,,,DDD_2013B_547854,Content
2138,547493,DDD,2013B,page,,,DDD_2013B_547493,Content
2139,547712,DDD,2013B,resource,,,DDD_2013B_547712,Content
2140,547887,DDD,2013B,subpage,,,DDD_2013B_547887,Content
2141,547576,DDD,2013B,resource,,,DDD_2013B_547576,Content
2142,547756,DDD,2013B,url,,,DDD_2013B_547756,Content
2143,547919,DDD,2013B,subpage,,,DDD_2013B_547919,Content
2144,547608,DDD,2013B,resource,,,DDD_2013B_547608,Content
2145,547788,DDD,2013B,url,,,DDD_2013B_547788,Content
2146,547951,DDD,2013B,subpage,,,DDD_2013B_547951,Content
2147,547641,DDD,2013B,resource,,,DDD_2013B_547641,Content
2148,547819,DDD,2013B,url,,,DDD_2013B_547819,Content
2149,547674,DDD,2013B,resource,,,DDD_2013B_547674,Content
2150,547851,DDD,2013B,subpage,,,DDD_2013B_547851,Content
2151,547308,DDD,2013B,externalquiz,,,DDD_2013B_547308,Assessment
2152,547709,DDD,2013B,resource,,,DDD_2013B_547709,Content
2153,547884,DDD,2013B,subpage,,,DDD_2013B_547884,Content
2154,547573,DDD,2013B,resource,,,DDD_2013B_547573,Content
2155,547751,DDD,2013B,resource,,,DDD_2013B_547751,Content
2156,547916,DDD,2013B,subpage,,,DDD_2013B_547916,Content
2157,547605,DDD,2013B,resource,,,DDD_2013B_547605,Content
2158,547785,DDD,2013B,url,,,DDD_2013B_547785,Content
2159,547948,DDD,2013B,subpage,,,DDD_2013B_547948,Content
2160,547638,DDD,2013B,resource,,,DDD_2013B_547638,Content
2161,547816,DDD,2013B,url,,,DDD_2013B_547816,Content
2162,547670,DDD,2013B,resource,,,DDD_2013B_547670,Content
2163,547848,DDD,2013B,url,,,DDD_2013B_547848,Content
2164,547305,DDD,2013B,externalquiz,,,DDD_2013B_547305,Assessment
2165,547706,DDD,2013B,resource,,,DDD_2013B_547706,Content
2166,547881,DDD,2013B,subpage,,,DDD_2013B_547881,Content
2167,547570,DDD,2013B,resource,,,DDD_2013B_547570,Content
2168,547747,DDD,2013B,resource,,,DDD_2013B_547747,Content
2169,547913,DDD,2013B,subpage,,,DDD_2013B_547913,Content
2170,547602,DDD,2013B,resource,,,DDD_2013B_547602,Content
2171,547782,DDD,2013B,url,,,DDD_2013B_547782,Content
2172,547945,DDD,2013B,subpage,,,DDD_2013B_547945,Content
2173,547635,DDD,2013B,resource,,,DDD_2013B_547635,Content
2174,547813,DDD,2013B,url,,,DDD_2013B_547813,Content
2175,547667,DDD,2013B,resource,,,DDD_2013B_547667,Content
2176,547845,DDD,2013B,url,,,DDD_2013B_547845,Content
2177,547279,DDD,2013B,forumng,,,DDD_2013B_547279,Discussion
2178,547703,DDD,2013B,resource,,,DDD_2013B_547703,Content
2179,547878,DDD,2013B,subpage,,,DDD_2013B_547878,Content
2180,547567,DDD,2013B,resource,,,DDD_2013B_547567,Content
2181,547744,DDD,2013B,resource,,,DDD_2013B_547744,Content
2182,547910,DDD,2013B,subpage,,,DDD_2013B_547910,Content
2183,547599,DDD,2013B,resource,,,DDD_2013B_547599,Content
2184,547779,DDD,2013B,url,,,DDD_2013B_547779,Content
2185,547942,DDD,2013B,subpage,,,DDD_2013B_547942,Content
2186,547632,DDD,2013B,resource,,,DDD_2013B_547632,Content
2187,547664,DDD,2013B,resource,,,DDD_2013B_547664,Content
2188,547842,DDD,2013B,url,,,DDD_2013B_547842,Content
2189,547276,DDD,2013B,forumng,,,DDD_2013B_547276,Discussion
2190,547700,DDD,2013B,resource,,,DDD_2013B_547700,Content
2191,547875,DDD,2013B,subpage,,,DDD_2013B_547875,Content
2192,547564,DDD,2013B,resource,,,DDD_2013B_547564,Content
2193,547741,DDD,2013B,resource,,,DDD_2013B_547741,Content
2194,547907,DDD,2013B,subpage,,,DDD_2013B_547907,Content
2195,547596,DDD,2013B,resource,,,DDD_2013B_547596,Content
2196,547776,DDD,2013B,url,,,DDD_2013B_547776,Content
2197,547939,DDD,2013B,subpage,,,DDD_2013B_547939,Content
2198,547629,DDD,2013B,resource,,,DDD_2013B_547629,Content
2199,547809,DDD,2013B,url,,,DDD_2013B_547809,Content
2200,547969,DDD,2013B,ouelluminate,,,DDD_2013B_547969,Other
2201,547661,DDD,2013B,resource,,,DDD_2013B_547661,Content
2202,547839,DDD,2013B,url,,,DDD_2013B_547839,Content
2203,547273,DDD,2013B,forumng,,,DDD_2013B_547273,Discussion
2204,547697,DDD,2013B,resource,,,DDD_2013B_547697,Content
2205,547872,DDD,2013B,subpage,,,DDD_2013B_547872,Content
2206,547561,DDD,2013B,resource,,,DDD_2013B_547561,Content
2207,547738,DDD,2013B,resource,,,DDD_2013B_547738,Content
2208,547904,DDD,2013B,subpage,,,DDD_2013B_547904,Content
2209,547593,DDD,2013B,resource,,,DDD_2013B_547593,Content
2210,547773,DDD,2013B,url,,,DDD_2013B_547773,Content
2211,547936,DDD,2013B,subpage,,,DDD_2013B_547936,Content
2212,547626,DDD,2013B,resource,,,DDD_2013B_547626,Content
2213,547806,DDD,2013B,url,,,DDD_2013B_547806,Content
2214,547658,DDD,2013B,resource,,,DDD_2013B_547658,Content
2215,547836,DDD,2013B,url,,,DDD_2013B_547836,Content
2216,547270,DDD,2013B,forumng,,,DDD_2013B_547270,Discussion
2217,547693,DDD,2013B,resource,,,DDD_2013B_547693,Content
2218,547868,DDD,2013B,subpage,,,DDD_2013B_547868,Content
2219,547558,DDD,2013B,ouwiki,,,DDD_2013B_547558,Other
2220,547734,DDD,2013B,resource,,,DDD_2013B_547734,Content
2221,547901,DDD,2013B,subpage,,,DDD_2013B_547901,Content
2222,547590,DDD,2013B,resource,,,DDD_2013B_547590,Content
2223,547770,DDD,2013B,url,,,DDD_2013B_547770,Content
2224,547933,DDD,2013B,subpage,,,DDD_2013B_547933,Content
2225,547622,DDD,2013B,resource,,,DDD_2013B_547622,Content
2226,547803,DDD,2013B,url,,,DDD_2013B_547803,Content
2227,547966,DDD,2013B,ouelluminate,,,DDD_2013B_547966,Other
2228,547654,DDD,2013B,resource,,,DDD_2013B_547654,Content
