StudentSK,CourseSK,studied_credits,num_of_prev_attempts,date_registration,date_unregistration,final_result,final_result_code,is_completed,is_distinction,is_withdrawn
4733,6,60,0,-24.0,,Distinction,4,1,1,0
4734,6,60,0,-61.0,,Distinction,4,1,1,0
4735,6,90,0,-96.0,,Pass,3,1,0,0
4736,6,120,3,-30.0,,Pass,3,1,0,0
4737,6,120,0,-59.0,,Pass,3,1,0,0
2590,6,180,2,81.0,,Fail,2,0,0,0
4738,6,60,0,-36.0,,Distinction,4,1,1,0
4739,6,60,0,-107.0,,Pass,3,1,0,0
2591,6,240,1,-145.0,,Pass,3,1,0,0
834,6,120,2,-102.0,-7.0,Withdrawn,1,0,0,1
4740,6,60,0,-31.0,,Fail,2,0,0,0
2597,6,150,1,-131.0,,Fail,2,0,0,0
4741,6,60,0,-24.0,,Pass,3,1,0,0
4742,6,120,0,-158.0,94.0,Withdrawn,1,0,0,1
4743,6,60,1,-51.0,,Fail,2,0,0,0
4744,6,60,0,-87.0,,Distinction,4,1,1,0
4745,6,60,0,-54.0,,Pass,3,1,0,0
4746,6,60,0,-54.0,,Pass,3,1,0,0
4747,6,120,0,-58.0,,Distinction,4,1,1,0
844,6,120,2,10.0,,Pass,3,1,0,0
4748,6,120,0,-127.0,,Fail,2,0,0,0
851,6,120,3,-113.0,,Fail,2,0,0,0
4749,6,90,0,-78.0,-24.0,Withdrawn,1,0,0,1
4750,6,120,0,-106.0,,Pass,3,1,0,0
857,6,180,4,59.0,,Fail,2,0,0,0
2627,6,240,1,-8.0,125.0,Withdrawn,1,0,0,1
4751,6,75,0,-71.0,,Distinction,4,1,1,0
4752,6,60,0,-173.0,-82.0,Withdrawn,1,0,0,1
2632,6,150,2,-113.0,-42.0,Withdrawn,1,0,0,1
4753,6,150,0,-64.0,,Fail,2,0,0,0
4754,6,120,1,-53.0,62.0,Withdrawn,1,0,0,1
4755,6,120,3,-127.0,,Fail,2,0,0,0
4756,6,60,0,-75.0,-29.0,Withdrawn,1,0,0,1
4757,6,120,3,-31.0,-30.0,Withdrawn,1,0,0,1
4758,6,60,0,-75.0,,Pass,3,1,0,0
4759,6,60,0,-31.0,,Fail,2,0,0,0
4760,6,60,0,-127.0,,Fail,2,0,0,0
4761,6,150,5,-60.0,,Fail,2,0,0,0
4762,6,60,0,-53.0,-23.0,Withdrawn,1,0,0,1
4763,6,120,0,-95.0,-2.0,Withdrawn,1,0,0,1
4764,6,90,0,-179.0,,Pass,3,1,0,0
4765,6,60,0,-73.0,,Pass,3,1,0,0
4766,6,60,0,-47.0,-18.0,Withdrawn,1,0,0,1
4767,6,60,1,-141.0,0.0,Withdrawn,1,0,0,1
4768,6,60,0,-29.0,,Pass,3,1,0,0
4769,6,60,1,3.0,,Pass,3,1,0,0
4770,6,120,0,-100.0,-82.0,Withdrawn,1,0,0,1
4771,6,120,2,-145.0,,Distinction,4,1,1,0
4772,6,120,0,-116.0,,Pass,3,1,0,0
4773,6,120,3,-58.0,,Fail,2,0,0,0
4774,6,60,0,-36.0,,Pass,3,1,0,0
4775,6,60,0,-24.0,,Distinction,4,1,1,0
4776,6,120,2,-79.0,,Fail,2,0,0,0
4777,6,60,0,-31.0,,Pass,3,1,0,0
4778,6,60,0,-269.0,75.0,Withdrawn,1,0,0,1
4779,6,120,0,-8.0,,Fail,2,0,0,0
4780,6,60,0,-29.0,-2.0,Withdrawn,1,0,0,1
4781,6,60,0,-110.0,,Fail,2,0,0,0
4782,6,60,0,-60.0,0.0,Withdrawn,1,0,0,1
4783,6,150,0,-110.0,,Fail,2,0,0,0
4784,6,60,2,-309.0,-7.0,Withdrawn,1,0,0,1
4785,6,180,2,-94.0,,Pass,3,1,0,0
4786,6,60,0,-17.0,,Fail,2,0,0,0
4787,6,120,0,-36.0,,Pass,3,1,0,0
4788,6,60,0,-24.0,,Fail,2,0,0,0
4789,6,60,2,-29.0,0.0,Withdrawn,1,0,0,1
4790,6,60,0,-128.0,,Pass,3,1,0,0
4791,6,120,1,-97.0,-26.0,Withdrawn,1,0,0,1
4792,6,60,0,-289.0,,Fail,2,0,0,0
4793,6,150,0,-179.0,,Pass,3,1,0,0
4794,6,60,3,-60.0,,Fail,2,0,0,0
4795,6,60,0,-79.0,,Fail,2,0,0,0
4796,6,180,0,-321.0,-110.0,Withdrawn,1,0,0,1
4797,6,120,1,-73.0,,Pass,3,1,0,0
4798,6,60,1,-143.0,,Fail,2,0,0,0
4799,6,120,0,-87.0,,Pass,3,1,0,0
4800,6,60,0,-29.0,,Fail,2,0,0,0
4801,6,60,0,-113.0,,Pass,3,1,0,0
4802,6,60,0,-96.0,,Pass,3,1,0,0
4803,6,120,0,-64.0,,Pass,3,1,0,0
4804,6,60,0,-103.0,,Distinction,4,1,1,0
4805,6,90,0,-124.0,,Distinction,4,1,1,0
4806,6,60,0,-135.0,,Pass,3,1,0,0
4807,6,60,0,-41.0,,Pass,3,1,0,0
4808,6,120,1,-103.0,-10.0,Withdrawn,1,0,0,1
4809,6,60,0,-31.0,,Pass,3,1,0,0
4810,6,120,1,-29.0,,Distinction,4,1,1,0
4811,6,120,6,-64.0,,Distinction,4,1,1,0
4812,6,120,0,-97.0,,Pass,3,1,0,0
4813,6,120,0,-8.0,,Fail,2,0,0,0
4814,6,60,0,-66.0,,Pass,3,1,0,0
935,6,60,1,11.0,,Pass,3,1,0,0
4815,6,60,0,-135.0,-26.0,Withdrawn,1,0,0,1
4816,6,120,0,-190.0,-171.0,Withdrawn,1,0,0,1
4817,6,60,1,-89.0,,Fail,2,0,0,0
4818,6,60,1,-31.0,191.0,Withdrawn,1,0,0,1
4819,6,120,0,-29.0,,Fail,2,0,0,0
4820,6,60,0,-57.0,,Fail,2,0,0,0
4821,6,180,0,-208.0,-50.0,Withdrawn,1,0,0,1
4822,6,60,1,-144.0,-3.0,Withdrawn,1,0,0,1
4823,6,60,0,-107.0,,Fail,2,0,0,0
4824,6,120,2,-128.0,45.0,Withdrawn,1,0,0,1
4825,6,120,0,-29.0,-7.0,Withdrawn,1,0,0,1
4826,6,120,1,-107.0,2.0,Withdrawn,1,0,0,1
4827,6,90,0,-117.0,,Pass,3,1,0,0
4828,6,120,1,-110.0,,Pass,3,1,0,0
955,6,60,2,-124.0,,Fail,2,0,0,0
4829,6,60,0,-102.0,,Pass,3,1,0,0
4830,6,60,1,-78.0,,Fail,2,0,0,0
4831,6,60,0,-50.0,125.0,Withdrawn,1,0,0,1
4832,6,120,1,-32.0,,Pass,3,1,0,0
4833,6,60,2,-127.0,,Distinction,4,1,1,0
4834,6,180,1,-82.0,,Fail,2,0,0,0
4835,6,180,1,-137.0,,Pass,3,1,0,0
4836,6,60,0,-51.0,,Distinction,4,1,1,0
4837,6,120,1,-145.0,-88.0,Withdrawn,1,0,0,1
4838,6,75,1,-75.0,198.0,Withdrawn,1,0,0,1
973,6,60,2,-31.0,,Fail,2,0,0,0
4839,6,120,1,-117.0,88.0,Withdrawn,1,0,0,1
4840,6,60,0,-36.0,,Pass,3,1,0,0
4841,6,120,1,-36.0,,Pass,3,1,0,0
4842,6,120,2,-60.0,,Fail,2,0,0,0
4843,6,120,0,-92.0,,Distinction,4,1,1,0
4844,6,60,0,-24.0,143.0,Withdrawn,1,0,0,1
4845,6,60,0,-29.0,,Pass,3,1,0,0
4846,6,60,0,-60.0,,Fail,2,0,0,0
4847,6,120,0,-36.0,,Pass,3,1,0,0
4848,6,180,4,-124.0,,Fail,2,0,0,0
4849,6,60,0,-173.0,,Pass,3,1,0,0
4850,6,60,0,-170.0,0.0,Withdrawn,1,0,0,1
4851,6,60,0,-22.0,-10.0,Withdrawn,1,0,0,1
4852,6,210,0,-23.0,,Pass,3,1,0,0
4853,6,60,0,-68.0,,Pass,3,1,0,0
4854,6,60,0,-113.0,-1.0,Withdrawn,1,0,0,1
4855,6,60,0,-64.0,,Pass,3,1,0,0
4856,6,60,0,-29.0,,Pass,3,1,0,0
4857,6,120,0,-24.0,,Distinction,4,1,1,0
4858,6,60,0,-94.0,,Distinction,4,1,1,0
4859,6,60,0,-111.0,2.0,Withdrawn,1,0,0,1
4860,6,75,0,-134.0,,Pass,3,1,0,0
4861,6,90,0,-66.0,,Pass,3,1,0,0
4862,6,150,1,-100.0,-14.0,Withdrawn,1,0,0,1
4863,6,120,0,-29.0,,Fail,2,0,0,0
4864,6,120,0,-81.0,,Pass,3,1,0,0
4865,6,60,2,-29.0,,Fail,2,0,0,0
1007,6,120,3,-109.0,-96.0,Withdrawn,1,0,0,1
4866,6,120,2,-79.0,-8.0,Withdrawn,1,0,0,1
4867,6,60,2,-53.0,-32.0,Withdrawn,1,0,0,1
4868,6,60,0,-36.0,,Pass,3,1,0,0
4869,6,120,0,-17.0,,Pass,3,1,0,0
4870,6,60,0,-32.0,,Fail,2,0,0,0
4871,6,90,0,-168.0,,Pass,3,1,0,0
4872,6,120,0,-51.0,,Fail,2,0,0,0
4873,6,60,0,-172.0,,Fail,2,0,0,0
4874,6,180,0,-32.0,-30.0,Withdrawn,1,0,0,1
4875,6,90,0,-128.0,,Distinction,4,1,1,0
4876,6,60,0,-97.0,,Pass,3,1,0,0
4877,6,60,0,-131.0,,Fail,2,0,0,0
4878,6,120,0,-114.0,,Pass,3,1,0,0
4879,6,120,0,-29.0,,Pass,3,1,0,0
4880,6,60,0,-24.0,,Distinction,4,1,1,0
4881,6,120,0,-68.0,,Distinction,4,1,1,0
4882,6,60,0,-149.0,,Fail,2,0,0,0
4883,6,60,2,-22.0,,Pass,3,1,0,0
4884,6,60,0,-32.0,,Pass,3,1,0,0
4885,6,60,0,-142.0,-71.0,Withdrawn,1,0,0,1
4886,6,60,1,-80.0,,Fail,2,0,0,0
4887,6,120,0,-18.0,,Distinction,4,1,1,0
4888,6,60,0,-59.0,,Pass,3,1,0,0
1050,6,240,2,-36.0,,Fail,2,0,0,0
4889,6,75,0,-31.0,169.0,Withdrawn,1,0,0,1
4890,6,210,1,-52.0,15.0,Withdrawn,1,0,0,1
4891,6,180,1,-29.0,,Distinction,4,1,1,0
4892,6,120,3,-131.0,,Fail,2,0,0,0
4893,6,60,0,-23.0,-7.0,Withdrawn,1,0,0,1
4894,6,120,1,-136.0,,Fail,2,0,0,0
4895,6,60,0,-75.0,,Pass,3,1,0,0
4896,6,60,2,-29.0,,Distinction,4,1,1,0
4897,6,60,0,-137.0,-126.0,Withdrawn,1,0,0,1
4898,6,60,1,-102.0,,Pass,3,1,0,0
4899,6,120,0,-61.0,,Fail,2,0,0,0
4900,6,60,2,-82.0,,Fail,2,0,0,0
4901,6,120,0,-29.0,,Distinction,4,1,1,0
2838,6,120,2,-17.0,,Pass,3,1,0,0
4902,6,60,0,-110.0,-86.0,Withdrawn,1,0,0,1
4903,6,120,4,-52.0,,Fail,2,0,0,0
4904,6,90,2,-192.0,,Distinction,4,1,1,0
4905,6,60,0,-52.0,,Pass,3,1,0,0
4906,6,120,0,-32.0,139.0,Withdrawn,1,0,0,1
4907,6,60,0,-114.0,,Fail,2,0,0,0
4908,6,60,0,-110.0,,Pass,3,1,0,0
4909,6,120,0,-120.0,,Fail,2,0,0,0
4910,6,60,2,-88.0,,Fail,2,0,0,0
4911,6,60,0,-100.0,,Pass,3,1,0,0
4912,6,60,0,-41.0,,Pass,3,1,0,0
4913,6,60,1,-94.0,58.0,Withdrawn,1,0,0,1
4914,6,60,1,-29.0,,Fail,2,0,0,0
4915,6,120,0,-146.0,,Distinction,4,1,1,0
4916,6,60,0,-72.0,0.0,Withdrawn,1,0,0,1
4917,6,90,1,-92.0,13.0,Withdrawn,1,0,0,1
4918,6,60,2,-67.0,-19.0,Withdrawn,1,0,0,1
4919,6,90,0,-52.0,,Fail,2,0,0,0
4920,6,60,0,-65.0,83.0,Withdrawn,1,0,0,1
4921,6,60,1,-184.0,,Pass,3,1,0,0
4922,6,120,1,-36.0,,Fail,2,0,0,0
4923,6,60,0,-36.0,,Pass,3,1,0,0
4924,6,60,0,-32.0,51.0,Withdrawn,1,0,0,1
4925,6,120,0,-153.0,,Pass,3,1,0,0
4926,6,60,1,-31.0,,Pass,3,1,0,0
4927,6,180,2,-11.0,,Fail,2,0,0,0
4928,6,120,0,-61.0,,Pass,3,1,0,0
4929,6,60,0,-138.0,,Distinction,4,1,1,0
4930,6,60,0,-53.0,,Pass,3,1,0,0
4931,6,180,0,-32.0,,Pass,3,1,0,0
4932,6,60,1,4.0,,Fail,2,0,0,0
4933,6,120,0,-279.0,,Pass,3,1,0,0
4934,6,60,1,-67.0,18.0,Withdrawn,1,0,0,1
4935,6,60,0,-51.0,173.0,Withdrawn,1,0,0,1
4936,6,180,0,-36.0,,Distinction,4,1,1,0
4937,6,120,0,-94.0,,Fail,2,0,0,0
4938,6,60,0,-36.0,,Pass,3,1,0,0
4939,6,120,0,-88.0,,Pass,3,1,0,0
4940,6,60,1,-51.0,,Fail,2,0,0,0
4941,6,120,0,-87.0,208.0,Withdrawn,1,0,0,1
4942,6,120,0,-145.0,,Pass,3,1,0,0
4943,6,210,0,-22.0,33.0,Withdrawn,1,0,0,1
4944,6,60,0,-2.0,,Pass,3,1,0,0
4945,6,60,0,-53.0,219.0,Withdrawn,1,0,0,1
4946,6,60,0,-32.0,,Distinction,4,1,1,0
4947,6,120,0,-50.0,,Fail,2,0,0,0
4948,6,60,0,-100.0,,Pass,3,1,0,0
1161,6,120,2,-32.0,208.0,Withdrawn,1,0,0,1
2900,6,300,2,-69.0,,Fail,2,0,0,0
4949,6,60,0,-137.0,,Fail,2,0,0,0
4950,6,60,0,-15.0,-2.0,Withdrawn,1,0,0,1
4951,6,120,0,-284.0,,Pass,3,1,0,0
1168,6,180,2,-122.0,,Fail,2,0,0,0
4952,6,120,0,-24.0,,Fail,2,0,0,0
4953,6,60,0,-23.0,,Pass,3,1,0,0
1186,6,90,2,-87.0,,Fail,2,0,0,0
4954,6,130,0,-107.0,,Pass,3,1,0,0
4955,6,120,1,-51.0,,Pass,3,1,0,0
4956,6,90,1,-78.0,-1.0,Withdrawn,1,0,0,1
4957,6,120,0,-29.0,,Pass,3,1,0,0
4958,6,180,0,-48.0,,Fail,2,0,0,0
4959,6,120,0,-76.0,,Distinction,4,1,1,0
1218,6,120,2,-99.0,,Fail,2,0,0,0
4960,6,60,0,-120.0,,Pass,3,1,0,0
4961,6,60,0,-12.0,,Pass,3,1,0,0
4962,6,60,0,-146.0,,Fail,2,0,0,0
4963,6,120,0,-131.0,-18.0,Withdrawn,1,0,0,1
2930,6,180,1,-129.0,-12.0,Withdrawn,1,0,0,1
4964,6,60,0,-127.0,,Fail,2,0,0,0
4965,6,120,1,-29.0,186.0,Withdrawn,1,0,0,1
4966,6,195,0,-71.0,,Pass,3,1,0,0
4967,6,60,0,-29.0,,Pass,3,1,0,0
4968,6,60,0,-50.0,,Fail,2,0,0,0
4969,6,270,0,-32.0,,Pass,3,1,0,0
4970,6,120,0,-41.0,,Distinction,4,1,1,0
4971,6,180,0,-36.0,,Distinction,4,1,1,0
4972,6,120,1,-151.0,-7.0,Withdrawn,1,0,0,1
4973,6,60,0,-51.0,-19.0,Withdrawn,1,0,0,1
4974,6,180,0,-115.0,,Pass,3,1,0,0
4975,6,120,2,-122.0,-7.0,Withdrawn,1,0,0,1
4976,6,120,0,-24.0,,Fail,2,0,0,0
4977,6,60,0,-58.0,,Pass,3,1,0,0
4978,6,120,1,-36.0,26.0,Withdrawn,1,0,0,1
4979,6,180,0,-95.0,-25.0,Withdrawn,1,0,0,1
4980,6,60,0,-71.0,80.0,Withdrawn,1,0,0,1
4981,6,60,0,-64.0,,Fail,2,0,0,0
4982,6,60,0,-32.0,,Pass,3,1,0,0
2972,6,120,1,-58.0,,Pass,3,1,0,0
4983,6,120,1,-89.0,13.0,Withdrawn,1,0,0,1
1272,6,60,2,-32.0,160.0,Withdrawn,1,0,0,1
4984,6,60,0,-24.0,,Fail,2,0,0,0
4985,6,60,0,-60.0,-7.0,Withdrawn,1,0,0,1
4986,6,120,1,-86.0,-75.0,Withdrawn,1,0,0,1
4987,6,60,0,-32.0,49.0,Withdrawn,1,0,0,1
4988,6,60,0,-87.0,-10.0,Withdrawn,1,0,0,1
2996,6,120,1,-31.0,,Fail,2,0,0,0
4989,6,60,0,-29.0,219.0,Withdrawn,1,0,0,1
4990,6,60,0,-31.0,,Pass,3,1,0,0
4991,6,90,0,-54.0,,Fail,2,0,0,0
4992,6,60,0,-85.0,4.0,Withdrawn,1,0,0,1
4993,6,60,0,-116.0,,Fail,2,0,0,0
4994,6,120,0,-60.0,-1.0,Withdrawn,1,0,0,1
4995,6,60,0,-72.0,153.0,Withdrawn,1,0,0,1
4996,6,60,0,-36.0,,Pass,3,1,0,0
4997,6,120,0,-36.0,,Distinction,4,1,1,0
1352,6,120,1,-88.0,,Pass,3,1,0,0
4998,6,120,0,-124.0,33.0,Withdrawn,1,0,0,1
1361,6,60,2,-64.0,0.0,Withdrawn,1,0,0,1
4999,6,60,0,-80.0,,Fail,2,0,0,0
5000,6,120,0,-17.0,,Fail,2,0,0,0
5001,6,150,0,-82.0,,Fail,2,0,0,0
5002,6,60,0,-97.0,,Pass,3,1,0,0
5003,6,120,2,-36.0,,Pass,3,1,0,0
5004,6,60,1,-17.0,,Pass,3,1,0,0
1376,6,120,2,-100.0,,Fail,2,0,0,0
5005,6,120,0,-75.0,-53.0,Withdrawn,1,0,0,1
5006,6,60,0,-123.0,6.0,Withdrawn,1,0,0,1
5007,6,60,0,-80.0,,Fail,2,0,0,0
5008,6,120,0,-229.0,,Pass,3,1,0,0
5009,6,60,0,-148.0,80.0,Withdrawn,1,0,0,1
5010,6,120,0,-32.0,,Fail,2,0,0,0
5011,6,180,1,-32.0,,Pass,3,1,0,0
5012,6,60,1,-82.0,-7.0,Withdrawn,1,0,0,1
5013,6,60,0,-18.0,,Fail,2,0,0,0
3077,6,120,1,-221.0,-121.0,Withdrawn,1,0,0,1
5014,6,120,0,-151.0,,Distinction,4,1,1,0
5015,6,60,2,-64.0,,Fail,2,0,0,0
5016,6,60,0,-99.0,,Pass,3,1,0,0
5017,6,60,1,-75.0,,Fail,2,0,0,0
5018,6,60,0,-148.0,,Pass,3,1,0,0
5019,6,60,0,-29.0,,Fail,2,0,0,0
3106,6,120,3,20.0,192.0,Withdrawn,1,0,0,1
5020,6,60,0,-24.0,,Distinction,4,1,1,0
5021,6,180,1,-47.0,124.0,Withdrawn,1,0,0,1
5022,6,120,0,-32.0,,Distinction,4,1,1,0
5023,6,180,1,-82.0,,Pass,3,1,0,0
5024,6,60,0,-64.0,66.0,Withdrawn,1,0,0,1
1492,6,120,1,-24.0,,Fail,2,0,0,0
5025,6,60,0,-54.0,,Pass,3,1,0,0
5026,6,240,0,-72.0,-26.0,Withdrawn,1,0,0,1
5027,6,60,0,-78.0,,Fail,2,0,0,0
5028,6,120,1,-32.0,,Fail,2,0,0,0
5029,6,120,1,-117.0,104.0,Withdrawn,1,0,0,1
5030,6,60,0,-32.0,-2.0,Withdrawn,1,0,0,1
5031,6,120,1,-114.0,,Pass,3,1,0,0
5032,6,150,0,-69.0,,Fail,2,0,0,0
5033,6,180,0,-29.0,-7.0,Withdrawn,1,0,0,1
5034,6,60,0,-89.0,,Distinction,4,1,1,0
5035,6,90,0,-59.0,,Fail,2,0,0,0
5036,6,120,0,-123.0,,Distinction,4,1,1,0
5037,6,90,0,-125.0,,Fail,2,0,0,0
5038,6,60,0,-52.0,,Fail,2,0,0,0
5039,6,120,0,-117.0,,Fail,2,0,0,0
5040,6,120,0,-320.0,-73.0,Withdrawn,1,0,0,1
1597,6,60,1,-100.0,-27.0,Withdrawn,1,0,0,1
5041,6,60,0,-24.0,,Pass,3,1,0,0
5042,6,60,0,-131.0,,Fail,2,0,0,0
5043,6,120,1,-51.0,,Pass,3,1,0,0
5044,6,180,1,-127.0,,Pass,3,1,0,0
5045,6,60,0,-52.0,,Distinction,4,1,1,0
5046,6,180,0,-151.0,,Pass,3,1,0,0
5047,6,60,0,-41.0,,Pass,3,1,0,0
5048,6,60,0,-32.0,,Pass,3,1,0,0
5049,6,90,0,-29.0,,Pass,3,1,0,0
5050,6,60,0,-60.0,,Pass,3,1,0,0
5051,6,180,1,-137.0,,Fail,2,0,0,0
5052,6,60,0,-99.0,,Pass,3,1,0,0
1674,6,60,1,-29.0,180.0,Withdrawn,1,0,0,1
5053,6,120,1,-125.0,,Fail,2,0,0,0
5054,6,120,0,-94.0,,Pass,3,1,0,0
5055,6,120,0,-32.0,,Pass,3,1,0,0
5056,6,60,0,-78.0,,Pass,3,1,0,0
5057,6,60,0,-179.0,-141.0,Withdrawn,1,0,0,1
5058,6,120,2,-32.0,,Pass,3,1,0,0
5059,6,180,1,-50.0,,Pass,3,1,0,0
1753,6,240,2,-225.0,-212.0,Withdrawn,1,0,0,1
5060,6,180,0,-61.0,44.0,Withdrawn,1,0,0,1
5061,6,120,2,-80.0,,Fail,2,0,0,0
5062,6,60,1,-1.0,,Fail,2,0,0,0
5063,6,60,0,-53.0,,Pass,3,1,0,0
5064,6,180,2,-31.0,-30.0,Withdrawn,1,0,0,1
5065,6,60,0,-34.0,,Pass,3,1,0,0
1812,6,60,1,-121.0,,Fail,2,0,0,0
5066,6,60,0,-29.0,,Pass,3,1,0,0
1836,6,60,1,-29.0,,Pass,3,1,0,0
5067,6,120,0,-36.0,,Fail,2,0,0,0
5068,6,60,0,-29.0,,Fail,2,0,0,0
5069,6,60,0,-35.0,-10.0,Withdrawn,1,0,0,1
5070,6,120,0,-32.0,,Distinction,4,1,1,0
5071,6,120,0,-125.0,,Fail,2,0,0,0
5072,6,60,1,-131.0,,Fail,2,0,0,0
5073,6,60,0,-50.0,,Fail,2,0,0,0
5074,6,90,0,-89.0,-87.0,Withdrawn,1,0,0,1
5075,6,120,1,-135.0,,Fail,2,0,0,0
1928,6,90,1,-68.0,,Fail,2,0,0,0
5076,6,90,0,-143.0,,Fail,2,0,0,0
5077,6,60,0,-31.0,,Pass,3,1,0,0
5078,6,60,0,-43.0,90.0,Withdrawn,1,0,0,1
5079,6,120,1,-32.0,,Pass,3,1,0,0
1986,6,120,1,-168.0,,Fail,2,0,0,0
5080,6,120,1,-156.0,,Distinction,4,1,1,0
3249,6,180,1,-115.0,,Pass,3,1,0,0
5081,6,60,0,-29.0,,Fail,2,0,0,0
5082,6,60,0,-29.0,,Fail,2,0,0,0
2016,6,120,2,-36.0,,Fail,2,0,0,0
5083,6,60,0,-151.0,32.0,Withdrawn,1,0,0,1
5084,6,90,0,-85.0,74.0,Withdrawn,1,0,0,1
5085,6,120,2,-52.0,-47.0,Withdrawn,1,0,0,1
5086,6,60,0,-81.0,-7.0,Withdrawn,1,0,0,1
5087,6,60,0,-47.0,,Fail,2,0,0,0
5088,6,60,0,-86.0,,Fail,2,0,0,0
2060,6,180,1,-100.0,,Fail,2,0,0,0
5089,6,120,0,-32.0,,Pass,3,1,0,0
5090,6,120,1,-120.0,,Pass,3,1,0,0
5091,6,60,1,-85.0,-9.0,Withdrawn,1,0,0,1
5092,6,60,0,-97.0,,Distinction,4,1,1,0
5093,6,180,0,-92.0,,Distinction,4,1,1,0
5094,6,150,1,-59.0,2.0,Withdrawn,1,0,0,1
5095,6,60,0,-124.0,,Fail,2,0,0,0
5096,6,60,0,-29.0,,Fail,2,0,0,0
5097,6,60,0,-31.0,,Fail,2,0,0,0
5098,6,60,0,-24.0,,Fail,2,0,0,0
5099,6,60,0,-67.0,,Pass,3,1,0,0
2148,6,120,2,3.0,,Pass,3,1,0,0
5100,6,130,0,-116.0,,Fail,2,0,0,0
2177,6,120,1,-102.0,,Fail,2,0,0,0
5101,6,120,1,-72.0,,Pass,3,1,0,0
5102,6,60,0,-65.0,,Pass,3,1,0,0
5103,6,60,0,-200.0,-30.0,Withdrawn,1,0,0,1
5104,6,60,1,-79.0,,Distinction,4,1,1,0
5105,6,120,0,-82.0,,Fail,2,0,0,0
5106,6,60,0,-53.0,116.0,Withdrawn,1,0,0,1
5107,6,60,0,-74.0,,Pass,3,1,0,0
5108,6,60,0,-102.0,,Pass,3,1,0,0
5109,6,150,0,-29.0,,Pass,3,1,0,0
5110,6,120,0,-60.0,,Fail,2,0,0,0
5111,6,120,0,-35.0,,Pass,3,1,0,0
5112,6,60,0,-27.0,,Pass,3,1,0,0
2260,6,60,1,-64.0,,Fail,2,0,0,0
5113,6,60,0,-88.0,,Distinction,4,1,1,0
2267,6,60,1,-35.0,,Fail,2,0,0,0
5114,6,120,1,-24.0,,Pass,3,1,0,0
5115,6,60,0,-24.0,13.0,Withdrawn,1,0,0,1
3309,6,120,1,-78.0,34.0,Withdrawn,1,0,0,1
5116,6,120,0,-89.0,,Pass,3,1,0,0
5117,6,120,0,-211.0,,Pass,3,1,0,0
3316,6,120,1,-31.0,,Fail,2,0,0,0
5118,6,60,0,-31.0,,Pass,3,1,0,0
5119,6,180,1,-110.0,,Distinction,4,1,1,0
5120,6,60,0,-29.0,2.0,Withdrawn,1,0,0,1
5121,6,60,0,-24.0,-1.0,Withdrawn,1,0,0,1
5122,6,60,0,-111.0,-7.0,Withdrawn,1,0,0,1
5123,6,60,0,-64.0,,Fail,2,0,0,0
5124,6,60,0,-31.0,81.0,Withdrawn,1,0,0,1
5125,6,60,0,-15.0,108.0,Withdrawn,1,0,0,1
5126,6,60,0,-75.0,,Pass,3,1,0,0
5127,6,60,0,-124.0,,Distinction,4,1,1,0
5128,6,75,0,-67.0,,Pass,3,1,0,0
5129,6,120,1,-89.0,,Pass,3,1,0,0
5130,6,60,0,-88.0,,Fail,2,0,0,0
5131,6,90,0,-65.0,-24.0,Withdrawn,1,0,0,1
5132,6,75,0,-143.0,,Fail,2,0,0,0
5133,6,120,0,-124.0,,Pass,3,1,0,0
5134,6,120,1,-138.0,,Pass,3,1,0,0
5135,6,60,0,-61.0,19.0,Withdrawn,1,0,0,1
5136,6,120,0,-134.0,-50.0,Withdrawn,1,0,0,1
5137,6,120,0,-106.0,,Pass,3,1,0,0
5138,6,120,0,-107.0,-15.0,Withdrawn,1,0,0,1
5139,6,60,0,-261.0,,Fail,2,0,0,0
5140,6,60,0,-53.0,,Fail,2,0,0,0
3347,6,180,1,-27.0,16.0,Withdrawn,1,0,0,1
5141,6,60,0,-24.0,,Pass,3,1,0,0
5142,6,120,0,-100.0,,Fail,2,0,0,0
5143,6,60,0,-113.0,,Pass,3,1,0,0
5144,6,60,0,-36.0,,Pass,3,1,0,0
5145,6,60,0,-136.0,,Pass,3,1,0,0
3369,6,120,1,-73.0,,Pass,3,1,0,0
5146,6,60,0,-76.0,-60.0,Withdrawn,1,0,0,1
5147,6,60,0,-53.0,,Pass,3,1,0,0
5148,6,60,0,-32.0,,Pass,3,1,0,0
5149,6,60,0,-52.0,,Pass,3,1,0,0
5150,6,120,1,-153.0,,Fail,2,0,0,0
3387,6,120,1,21.0,,Pass,3,1,0,0
5151,6,120,1,-71.0,,Pass,3,1,0,0
5152,6,60,0,-32.0,,Pass,3,1,0,0
5153,6,60,0,-89.0,109.0,Withdrawn,1,0,0,1
5154,6,120,0,-89.0,0.0,Withdrawn,1,0,0,1
5155,6,90,0,-31.0,,Pass,3,1,0,0
5156,6,180,1,-156.0,-12.0,Withdrawn,1,0,0,1
5157,6,60,0,-36.0,,Pass,3,1,0,0
5158,6,60,0,-51.0,,Pass,3,1,0,0
5159,6,60,0,-29.0,,Pass,3,1,0,0
5160,6,120,0,-29.0,,Pass,3,1,0,0
5161,6,60,0,-18.0,,Pass,3,1,0,0
5162,6,60,0,-15.0,,Pass,3,1,0,0
5163,6,60,0,-65.0,-33.0,Withdrawn,1,0,0,1
3404,6,180,1,-75.0,,Fail,2,0,0,0
5164,6,60,0,-67.0,100.0,Withdrawn,1,0,0,1
